instrument,pitch,noteName,startSec,endSec,durationSec,velocity,program,isDrum,bpm,measure
Program 0,76,E5,59.824039,59.914317,0.090278,33,0,False,266.87937850000003,21
Program 0,77,F5,60.009224,60.099502,0.090278,33,0,False,266.87937850000003,21
Program 0,81,A5,60.101817,60.192094,0.090278,33,0,False,266.87937850000003,21
Program 0,86,D6,60.194409,60.284687,0.090278,33,0,False,266.87937850000003,21
Program 0,83,B5,60.287002,60.37728,0.090278,33,0,False,266.87937850000003,21
Program 0,79,G5,60.379594,60.469872,0.090278,33,0,False,266.87937850000003,21
Program 0,80,G#5,60.56478,60.655057,0.090278,33,0,False,266.87937850000003,21
Program 0,86,D6,60.657372,60.74765,0.090278,33,0,False,266.87937850000003,21
Program 0,90,F#6,60.749965,60.840243,0.090278,33,0,False,266.87937850000003,21
Program 0,86,D6,60.842557,60.932835,0.090278,33,0,False,266.87937850000003,21
Program 0,82,A#5,60.93515,61.020798,0.085648,33,0,False,266.87937850000003,21
Program 0,80,G#5,61.120335,61.210613,0.090278,33,0,False,266.87937850000003,22
Program 0,83,B5,61.212928,61.303205,0.090278,33,0,False,266.87937850000003,22
Program 0,87,D#6,61.30552,61.395798,0.090278,33,0,False,266.87937850000003,22
Program 0,92,G#6,61.398113,61.488391,0.090278,33,0,False,266.87937850000003,22
Program 0,94,A#6,61.490705,61.580983,0.090278,33,0,False,266.87937850000003,22
Program 0,99,D#7,61.583298,61.659687,0.076389,33,0,False,266.87937850000003,22
Program 0,94,A#6,61.662002,61.738391,0.076389,33,0,False,266.87937850000003,22
Program 0,92,G#6,61.740705,61.817094,0.076389,33,0,False,266.87937850000003,22
Program 0,87,D#6,61.819409,61.895798,0.076389,33,0,False,266.87937850000003,22
Program 0,83,B5,61.898113,61.974502,0.076389,33,0,False,266.87937850000003,22
Program 0,80,G#5,61.976816,62.053205,0.076389,33,0,False,266.87937850000003,22
Program 0,77,F5,62.05552,62.136539,0.081019,33,0,False,266.87937850000003,22
Program 0,77,F5,62.138854,62.229131,0.090278,33,0,False,266.87937850000003,22
Program 0,80,G#5,62.231446,62.321724,0.090278,33,0,False,266.87937850000003,22
Program 0,83,B5,62.324039,62.414316,0.090278,33,0,False,266.87937850000003,22
Program 0,88,E6,62.416631,62.506909,0.090278,33,0,False,266.87937850000003,22
Program 0,92,G#6,62.509224,62.599502,0.090278,33,0,False,266.87937850000003,22
Program 0,94,A#6,62.601816,62.692094,0.090278,33,0,False,266.87937850000003,22
Program 0,100,E7,62.694409,62.770798,0.076389,33,0,False,266.87937850000003,22
Program 0,94,A#6,62.773113,62.849502,0.076389,33,0,False,266.87937850000003,22
Program 0,92,G#6,62.851816,62.928205,0.076389,33,0,False,266.87937850000003,22
Program 0,88,E6,62.93052,63.006909,0.076389,33,0,False,266.87937850000003,22
Program 0,82,A#5,63.009224,63.085613,0.076389,33,0,False,266.87937850000003,22
Program 0,80,G#5,63.087927,63.164316,0.076389,33,0,False,266.87937850000003,22
Program 0,77,F5,63.166631,63.23839,0.071759,33,0,False,266.87937850000003,22
Program 0,80,G#5,63.342557,63.432835,0.090278,33,0,False,266.87937850000003,23
Program 0,83,B5,63.43515,63.525427,0.090278,33,0,False,266.87937850000003,23
Program 0,89,F6,63.527742,63.61802,0.090278,33,0,False,266.87937850000003,23
Program 0,92,G#6,63.620335,63.710613,0.090278,33,0,False,266.87937850000003,23
Program 0,94,A#6,63.712927,63.803205,0.090278,33,0,False,266.87937850000003,23
Program 0,101,F7,63.80552,63.881909,0.076389,33,0,False,266.87937850000003,23
Program 0,94,A#6,63.884224,63.960613,0.076389,33,0,False,266.87937850000003,23
Program 0,92,G#6,63.962927,64.039316,0.076389,33,0,False,266.87937850000003,23
Program 0,89,F6,64.041631,64.11802,0.076389,33,0,False,266.87937850000003,23
Program 0,83,B5,64.120335,64.196724,0.076389,33,0,False,266.87937850000003,23
Program 0,80,G#5,64.199038,64.275427,0.076389,33,0,False,266.87937850000003,23
Program 0,75,D#5,64.277742,64.358761,0.081019,33,0,False,266.87937850000003,23
Program 0,80,G#5,64.453668,64.543946,0.090278,33,0,False,266.87937850000003,23
Program 0,83,B5,64.546261,64.636538,0.090278,33,0,False,266.87937850000003,23
Program 0,90,F#6,64.638853,64.729131,0.090278,33,0,False,266.87937850000003,23
Program 0,92,G#6,64.731446,64.821724,0.090278,33,0,False,266.87937850000003,23
Program 0,94,A#6,64.824038,64.914316,0.090278,33,0,False,266.87937850000003,23
Program 0,102,F#7,64.916631,65.006909,0.090278,33,0,False,266.87937850000003,23
Program 0,95,B6,65.009224,65.099501,0.090278,33,0,False,266.87937850000003,23
Program 0,94,A#6,65.101816,65.192094,0.090278,33,0,False,266.87937850000003,23
Program 0,92,G#6,65.194409,65.284687,0.090278,33,0,False,266.87937850000003,23
Program 0,90,F#6,65.287001,65.377279,0.090278,33,0,False,266.87937850000003,23
Program 0,83,B5,65.379594,65.465242,0.085648,33,0,False,266.87937850000003,23
Program 0,82,A#5,65.472187,65.516168,0.043981,33,0,False,266.87937850000003,24
Program 0,80,G#5,65.518483,65.562464,0.043981,33,0,False,266.87937850000003,24
Program 0,78,F#5,65.564779,65.608761,0.043981,33,0,False,266.87937850000003,24
Program 0,71,B4,65.611075,65.655057,0.043981,33,0,False,266.87937850000003,24
Program 0,70,A#4,65.657372,65.701353,0.043981,33,0,False,266.87937850000003,24
Program 0,68,G#4,65.703668,65.747649,0.043981,33,0,False,266.87937850000003,24
Program 0,66,F#4,65.749964,65.793946,0.043981,33,0,False,266.87937850000003,24
Program 0,59,B3,65.796261,65.840242,0.043981,33,0,False,266.87937850000003,24
Program 0,66,F#4,65.842557,65.886538,0.043981,33,0,False,266.87937850000003,24
Program 0,68,G#4,65.888853,65.932835,0.043981,33,0,False,266.87937850000003,24
Program 0,70,A#4,65.935149,65.979131,0.043981,33,0,False,266.87937850000003,24
Program 0,71,B4,65.981446,66.025427,0.043981,33,0,False,266.87937850000003,24
Program 0,78,F#5,66.027742,66.071723,0.043981,33,0,False,266.87937850000003,24
Program 0,80,G#5,66.074038,66.11802,0.043981,33,0,False,266.87937850000003,24
Program 0,82,A#5,66.120335,66.164316,0.043981,33,0,False,266.87937850000003,24
Program 0,83,B5,66.166631,66.210612,0.043981,33,0,False,266.87937850000003,24
Program 0,90,F#6,66.212927,66.256909,0.043981,33,0,False,266.87937850000003,24
Program 0,92,G#6,66.259223,66.303205,0.043981,33,0,False,266.87937850000003,24
Program 0,94,A#6,66.30552,66.349501,0.043981,33,0,False,266.87937850000003,24
Program 0,95,B6,66.351816,66.395798,0.043981,33,0,False,266.87937850000003,24
Program 0,102,F#7,66.398112,66.442094,0.043981,33,0,False,266.87937850000003,24
Program 0,95,B6,66.444409,66.48839,0.043981,33,0,False,266.87937850000003,24
Program 0,94,A#6,66.490705,66.534686,0.043981,33,0,False,266.87937850000003,24
Program 0,92,G#6,66.537001,66.580983,0.043981,33,0,False,266.87937850000003,24
Program 0,90,F#6,66.583298,66.627279,0.043981,33,0,False,266.87937850000003,24
Program 0,83,B5,66.629594,66.673575,0.043981,33,0,False,266.87937850000003,24
Program 0,82,A#5,66.67589,66.719872,0.043981,33,0,False,266.87937850000003,24
Program 0,80,G#5,66.722186,66.766168,0.043981,33,0,False,266.87937850000003,24
Program 0,78,F#5,66.768483,66.812464,0.043981,33,0,False,266.87937850000003,24
Program 0,71,B4,66.814779,66.85876,0.043981,33,0,False,266.87937850000003,24
Program 0,70,A#4,66.861075,66.905057,0.043981,33,0,False,266.87937850000003,24
Program 0,68,G#4,66.907372,66.951353,0.043981,33,0,False,266.87937850000003,24
Program 0,66,F#4,66.953668,66.997649,0.043981,33,0,False,266.87937850000003,24
Program 0,59,B3,66.999964,67.043946,0.043981,33,0,False,266.87937850000003,24
Program 0,66,F#4,67.04626,67.090242,0.043981,33,0,False,266.87937850000003,24
Program 0,68,G#4,67.092557,67.136538,0.043981,33,0,False,266.87937850000003,24
Program 0,70,A#4,67.138853,67.182834,0.043981,33,0,False,266.87937850000003,24
Program 0,71,B4,67.185149,67.229131,0.043981,33,0,False,266.87937850000003,24
Program 0,78,F#5,67.231446,67.275427,0.043981,33,0,False,266.87937850000003,24
Program 0,80,G#5,67.277742,67.321723,0.043981,33,0,False,266.87937850000003,24
Program 0,82,A#5,67.324038,67.384223,0.060185,33,0,False,266.87937850000003,24
Program 0,83,B5,67.386538,67.446723,0.060185,33,0,False,266.87937850000003,24
Program 0,90,F#6,67.446723,67.506909,0.060185,33,0,False,266.87937850000003,24
Program 0,92,G#6,67.509223,67.569409,0.060185,33,0,False,266.87937850000003,24
Program 0,94,A#6,67.569409,67.629594,0.060185,33,0,False,266.87937850000003,24
Program 0,95,B6,67.631909,67.687464,0.055556,33,0,False,266.87937850000003,24
Program 0,102,F#7,67.694409,67.777742,0.083333,16,0,False,266.87937850000003,25
Program 0,95,B6,67.780057,67.86339,0.083333,16,0,False,266.87937850000003,25
Program 0,94,A#6,67.865705,67.949038,0.083333,16,0,False,266.87937850000003,25
Program 0,92,G#6,67.951353,68.034686,0.083333,16,0,False,266.87937850000003,25
Program 0,90,F#6,68.037001,68.120334,0.083333,16,0,False,266.87937850000003,25
Program 0,83,B5,68.122649,68.205983,0.083333,16,0,False,266.87937850000003,25
Program 0,82,A#5,68.208297,68.291631,0.083333,16,0,False,266.87937850000003,25
Program 0,80,G#5,68.293945,68.377279,0.083333,16,0,False,266.87937850000003,25
Program 0,78,F#5,68.379594,68.462927,0.083333,16,0,False,266.87937850000003,25
Program 0,71,B4,68.465242,68.548575,0.083333,16,0,False,266.87937850000003,25
Program 0,70,A#4,68.55089,68.634223,0.083333,33,0,False,266.87937850000003,25
Program 0,68,G#4,68.636538,68.719871,0.083333,33,0,False,266.87937850000003,25
Program 0,66,F#4,68.722186,68.80552,0.083333,33,0,False,266.87937850000003,25
Program 0,59,B3,68.80552,68.888853,0.083333,33,0,False,266.87937850000003,25
Program 0,66,F#4,68.891168,68.974501,0.083333,33,0,False,266.87937850000003,25
Program 0,68,G#4,68.976816,69.060149,0.083333,33,0,False,266.87937850000003,25
Program 0,70,A#4,69.062464,69.145797,0.083333,33,0,False,266.87937850000003,25
Program 0,71,B4,69.148112,69.231445,0.083333,33,0,False,266.87937850000003,25
Program 0,78,F#5,69.23376,69.317094,0.083333,33,0,False,266.87937850000003,25
Program 0,80,G#5,69.319408,69.402742,0.083333,33,0,False,266.87937850000003,25
Program 0,82,A#5,69.405056,69.48839,0.083333,33,0,False,266.87937850000003,25
Program 0,83,B5,69.490705,69.574038,0.083333,33,0,False,266.87937850000003,25
Program 0,90,F#6,69.576353,69.659686,0.083333,33,0,False,266.87937850000003,25
Program 0,92,G#6,69.662001,69.745334,0.083333,33,0,False,266.87937850000003,25
Program 0,94,A#6,69.747649,69.830982,0.083333,33,0,False,266.87937850000003,25
Program 0,95,B6,69.833297,69.912001,0.078704,33,0,False,266.87937850000003,25
Program 0,102,F#7,69.916631,69.999964,0.083333,33,0,False,266.87937850000003,26
Program 0,95,B6,70.002279,70.085612,0.083333,33,0,False,266.87937850000003,26
Program 0,94,A#6,70.087927,70.17126,0.083333,33,0,False,266.87937850000003,26
Program 0,92,G#6,70.173575,70.256908,0.083333,33,0,False,266.87937850000003,26
Program 0,90,F#6,70.259223,70.342556,0.083333,33,0,False,266.87937850000003,26
Program 0,83,B5,70.344871,70.428205,0.083333,33,0,False,266.87937850000003,26
Program 0,82,A#5,70.430519,70.513853,0.083333,33,0,False,266.87937850000003,26
Program 0,80,G#5,70.516167,70.599501,0.083333,33,0,False,266.87937850000003,26
Program 0,78,F#5,70.601816,70.685149,0.083333,33,0,False,266.87937850000003,26
Program 0,71,B4,70.687464,70.770797,0.083333,33,0,False,266.87937850000003,26
Program 0,70,A#4,70.773112,70.856445,0.083333,33,0,False,266.87937850000003,26
Program 0,68,G#4,70.85876,70.942093,0.083333,33,0,False,266.87937850000003,26
Program 0,66,F#4,70.944408,71.027742,0.083333,33,0,False,266.87937850000003,26
Program 0,59,B3,71.027742,71.111075,0.083333,33,0,False,266.87937850000003,26
Program 0,66,F#4,71.11339,71.196723,0.083333,33,0,False,266.87937850000003,26
Program 0,68,G#4,71.199038,71.282371,0.083333,33,0,False,266.87937850000003,26
Program 0,70,A#4,71.284686,71.368019,0.083333,33,0,False,266.87937850000003,26
Program 0,71,B4,71.370334,71.453667,0.083333,33,0,False,266.87937850000003,26
Program 0,78,F#5,71.455982,71.539316,0.083333,33,0,False,266.87937850000003,26
Program 0,80,G#5,71.54163,71.624964,0.083333,33,0,False,266.87937850000003,26
Program 0,82,A#5,71.627278,71.710612,0.083333,33,0,False,266.87937850000003,26
Program 0,83,B5,71.712927,71.79626,0.083333,33,0,False,266.87937850000003,26
Program 0,90,F#6,71.798575,71.881908,0.083333,33,0,False,266.87937850000003,26
Program 0,92,G#6,71.884223,71.967556,0.083333,33,0,False,266.87937850000003,26
Program 0,94,A#6,71.969871,72.053204,0.083333,33,0,False,266.87937850000003,26
Program 0,95,B6,72.055519,72.134223,0.078704,33,0,False,266.87937850000003,26
Program 0,102,F#7,72.138853,72.222186,0.083333,33,0,False,266.87937850000003,27
Program 0,95,B6,72.224501,72.307834,0.083333,33,0,False,266.87937850000003,27
Program 0,94,A#6,72.310149,72.393482,0.083333,33,0,False,266.87937850000003,27
Program 0,92,G#6,72.395797,72.47913,0.083333,33,0,False,266.87937850000003,27
Program 0,90,F#6,72.481445,72.564778,0.083333,33,0,False,266.87937850000003,27
Program 0,83,B5,72.567093,72.650427,0.083333,33,0,False,266.87937850000003,27
Program 0,82,A#5,72.652741,72.736075,0.083333,33,0,False,266.87937850000003,27
Program 0,80,G#5,72.738389,72.821723,0.083333,33,0,False,266.87937850000003,27
Program 0,78,F#5,72.824038,72.907371,0.083333,33,0,False,266.87937850000003,27
Program 0,71,B4,72.909686,72.993019,0.083333,33,0,False,266.87937850000003,27
Program 0,70,A#4,72.995334,73.078667,0.083333,33,0,False,266.87937850000003,27
Program 0,68,G#4,73.080982,73.164315,0.083333,33,0,False,266.87937850000003,27
Program 0,66,F#4,73.16663,73.249964,0.083333,33,0,False,266.87937850000003,27
Program 0,66,F#4,73.335612,73.418945,0.083333,33,0,False,266.87937850000003,27
Program 0,68,G#4,73.42126,73.504593,0.083333,33,0,False,266.87937850000003,27
Program 0,70,A#4,73.506908,73.590241,0.083333,33,0,False,266.87937850000003,27
Program 0,71,B4,73.592556,73.675889,0.083333,33,0,False,266.87937850000003,27
Program 0,78,F#5,73.678204,73.761538,0.083333,33,0,False,266.87937850000003,27
Program 0,80,G#5,73.763852,73.847186,0.083333,33,0,False,266.87937850000003,27
Program 0,82,A#5,73.8495,73.932834,0.083333,33,0,False,266.87937850000003,27
Program 0,83,B5,73.935149,74.018482,0.083333,33,0,False,266.87937850000003,27
Program 0,90,F#6,74.020797,74.10413,0.083333,33,0,False,266.87937850000003,27
Program 0,92,G#6,74.106445,74.189778,0.083333,33,0,False,266.87937850000003,27
Program 0,94,A#6,74.192093,74.275426,0.083333,33,0,False,266.87937850000003,27
Program 0,95,B6,74.277741,74.356445,0.078704,33,0,False,266.87937850000003,27
Program 0,106,A#7,74.361075,74.437463,0.076389,33,0,False,266.87937850000003,28
Program 0,104,G#7,74.439778,74.516167,0.076389,33,0,False,266.87937850000003,28
Program 0,102,F#7,74.520797,74.597186,0.076389,33,0,False,266.87937850000003,28
Program 0,96,C7,74.5995,74.675889,0.076389,33,0,False,266.87937850000003,28
Program 0,94,A#6,74.680519,74.756908,0.076389,33,0,False,266.87937850000003,28
Program 0,92,G#6,74.759223,74.835611,0.076389,33,0,False,266.87937850000003,28
Program 0,90,F#6,74.840241,74.91663,0.076389,33,0,False,266.87937850000003,28
Program 0,84,C6,74.918945,74.995334,0.076389,33,0,False,266.87937850000003,28
Program 0,82,A#5,74.999963,75.076352,0.076389,33,0,False,266.87937850000003,28
Program 0,80,G#5,75.078667,75.155056,0.076389,33,0,False,266.87937850000003,28
Program 0,78,F#5,75.159686,75.236074,0.076389,33,0,False,266.87937850000003,28
Program 0,72,C5,75.238389,75.314778,0.076389,33,0,False,266.87937850000003,28
Program 0,70,A#4,75.319408,75.395797,0.076389,33,0,False,266.87937850000003,28
Program 0,68,G#4,75.398111,75.4745,0.076389,33,0,False,266.87937850000003,28
Program 0,66,F#4,75.472186,75.548574,0.076389,33,0,False,266.87937850000003,28
Program 0,60,C4,75.550889,75.627278,0.076389,33,0,False,266.87937850000003,28
Program 0,66,F#4,75.631908,75.708297,0.076389,33,0,False,266.87937850000003,28
Program 0,68,G#4,75.710611,75.787,0.076389,33,0,False,266.87937850000003,28
Program 0,70,A#4,75.79163,75.868019,0.076389,33,0,False,266.87937850000003,28
Program 0,72,C5,75.870334,75.946722,0.076389,33,0,False,266.87937850000003,28
Program 0,78,F#5,75.951352,76.027741,0.076389,33,0,False,266.87937850000003,28
Program 0,80,G#5,76.030056,76.106445,0.076389,33,0,False,266.87937850000003,28
Program 0,82,A#5,76.111074,76.187463,0.076389,33,0,False,266.87937850000003,28
Program 0,84,C6,76.189778,76.266167,0.076389,33,0,False,266.87937850000003,28
Program 0,90,F#6,76.270797,76.347185,0.076389,33,0,False,266.87937850000003,28
Program 0,92,G#6,76.3495,76.425889,0.076389,33,0,False,266.87937850000003,28
Program 0,94,A#6,76.430519,76.506908,0.076389,33,0,False,266.87937850000003,28
Program 0,96,C7,76.509222,76.580982,0.071759,33,0,False,266.87937850000003,28
Program 0,106,A#7,76.583297,76.655056,0.071759,33,0,False,266.87937850000003,29
Program 0,104,G#7,76.657371,76.72913,0.071759,33,0,False,266.87937850000003,29
Program 0,102,F#7,76.731445,76.803204,0.071759,33,0,False,266.87937850000003,29
Program 0,96,C7,76.805519,76.877278,0.071759,33,0,False,266.87937850000003,29
Program 0,94,A#6,76.879593,76.951352,0.071759,33,0,False,266.87937850000003,29
Program 0,92,G#6,76.953667,77.025426,0.071759,33,0,False,266.87937850000003,29
Program 0,90,F#6,77.027741,77.0995,0.071759,33,0,False,266.87937850000003,29
Program 0,84,C6,77.101815,77.173574,0.071759,33,0,False,266.87937850000003,29
Program 0,82,A#5,77.175889,77.247648,0.071759,33,0,False,266.87937850000003,29
Program 0,80,G#5,77.249963,77.321722,0.071759,33,0,False,266.87937850000003,29
Program 0,78,F#5,77.324037,77.395796,0.071759,33,0,False,266.87937850000003,29
Program 0,72,C5,77.398111,77.46987,0.071759,33,0,False,266.87937850000003,29
Program 0,70,A#4,77.472185,77.543945,0.071759,33,0,False,266.87937850000003,29
Program 0,68,G#4,77.546259,77.618019,0.071759,33,0,False,266.87937850000003,29
Program 0,66,F#4,77.620333,77.692093,0.071759,33,0,False,266.87937850000003,29
Program 0,60,C4,77.694408,77.777741,0.083333,33,0,False,266.87937850000003,29
Program 0,66,F#4,77.780056,77.863389,0.083333,33,0,False,266.87937850000003,29
Program 0,68,G#4,77.865704,77.949037,0.083333,33,0,False,266.87937850000003,29
Program 0,70,A#4,77.951352,78.034685,0.083333,33,0,False,266.87937850000003,29
Program 0,72,C5,78.037,78.120333,0.083333,33,0,False,266.87937850000003,29
Program 0,78,F#5,78.122648,78.205982,0.083333,33,0,False,266.87937850000003,29
Program 0,80,G#5,78.208296,78.29163,0.083333,33,0,False,266.87937850000003,29
Program 0,82,A#5,78.293944,78.377278,0.083333,33,0,False,266.87937850000003,29
Program 0,84,C6,78.379593,78.462926,0.083333,33,0,False,266.87937850000003,29
Program 0,90,F#6,78.465241,78.548574,0.083333,33,0,False,266.87937850000003,29
Program 0,92,G#6,78.550889,78.634222,0.083333,33,0,False,266.87937850000003,29
Program 0,94,A#6,78.636537,78.71987,0.083333,33,0,False,266.87937850000003,29
Program 0,96,C7,78.722185,78.800889,0.078704,33,0,False,266.87937850000003,29
Program 0,106,A#7,78.805519,78.858759,0.053241,33,0,False,266.87937850000003,30
Program 0,104,G#7,78.861074,78.914315,0.053241,33,0,False,266.87937850000003,30
Program 0,102,F#7,78.91663,78.96987,0.053241,33,0,False,266.87937850000003,30
Program 0,96,C7,78.972185,79.025426,0.053241,33,0,False,266.87937850000003,30
Program 0,94,A#6,79.027741,79.080981,0.053241,33,0,False,266.87937850000003,30
Program 0,92,G#6,79.083296,79.136537,0.053241,33,0,False,266.87937850000003,30
Program 0,90,F#6,79.138852,79.192093,0.053241,33,0,False,266.87937850000003,30
Program 0,82,A#5,79.194407,79.247648,0.053241,33,0,False,266.87937850000003,30
Program 0,80,G#5,79.249963,79.303204,0.053241,33,0,False,266.87937850000003,30
Program 0,78,F#5,79.305518,79.358759,0.053241,33,0,False,266.87937850000003,30
Program 0,78,F#5,80.333296,80.400426,0.06713,80,0,False,266.87937850000003,30
Program 0,80,G#5,80.402741,80.46987,0.06713,80,0,False,266.87937850000003,30
Program 0,82,A#5,80.472185,80.539315,0.06713,80,0,False,266.87937850000003,30
Program 0,85,C#6,80.541629,80.608759,0.06713,80,0,False,266.87937850000003,30
Program 0,90,F#6,80.611074,80.678203,0.06713,80,0,False,266.87937850000003,30
Program 0,92,G#6,80.680518,80.747648,0.06713,80,0,False,266.87937850000003,30
Program 0,89,F6,80.749963,80.886537,0.136574,80,0,False,266.87937850000003,30
Program 0,101,F7,80.888852,81.025426,0.136574,80,0,False,266.87937850000003,30
Program 0,99,D#7,81.027741,81.09487,0.06713,80,0,False,266.87937850000003,31
Program 0,94,A#6,81.097185,81.164315,0.06713,80,0,False,266.87937850000003,31
Program 0,92,G#6,81.166629,81.233759,0.06713,80,0,False,266.87937850000003,31
Program 0,90,F#6,81.236074,81.303203,0.06713,80,0,False,266.87937850000003,31
Program 0,87,D#6,81.305518,81.372648,0.06713,80,0,False,266.87937850000003,31
Program 0,82,A#5,81.374963,81.442092,0.06713,80,0,False,266.87937850000003,31
Program 0,80,G#5,81.444407,81.511537,0.06713,80,0,False,266.87937850000003,31
Program 0,78,F#5,81.513852,81.576352,0.0625,80,0,False,266.87937850000003,31
Program 0,85,C#6,81.583296,81.650426,0.06713,80,0,False,266.87937850000003,31
Program 0,82,A#5,81.65274,81.71987,0.06713,80,0,False,266.87937850000003,31
Program 0,80,G#5,81.722185,81.789314,0.06713,80,0,False,266.87937850000003,31
Program 0,78,F#5,81.791629,81.858759,0.06713,80,0,False,266.87937850000003,31
Program 0,66,F#4,82.069407,82.136537,0.06713,80,0,False,266.87937850000003,31
Program 0,68,G#4,81.999963,82.136537,0.136574,80,0,False,266.87937850000003,31
Program 0,70,A#4,81.930518,82.136537,0.206018,80,0,False,266.87937850000003,31
Program 0,73,C#5,81.861074,82.136537,0.275463,80,0,False,266.87937850000003,31
Program 0,64,E4,82.138852,82.321722,0.18287,80,0,False,266.87937850000003,31
Program 0,67,G4,82.138852,82.321722,0.18287,80,0,False,266.87937850000003,31
Program 0,70,A#4,82.138852,82.321722,0.18287,80,0,False,266.87937850000003,31
Program 0,72,C5,82.138852,82.321722,0.18287,80,0,False,266.87937850000003,31
Program 0,63,D#4,82.324037,82.506907,0.18287,80,0,False,266.87937850000003,31
Program 0,66,F#4,82.324037,82.506907,0.18287,80,0,False,266.87937850000003,31
Program 0,69,A4,82.324037,82.506907,0.18287,80,0,False,266.87937850000003,31
Program 0,73,C#5,82.324037,82.506907,0.18287,80,0,False,266.87937850000003,31
Program 0,62,D4,82.509222,82.692092,0.18287,88,0,False,266.87937850000003,31
Program 0,65,F4,82.509222,82.692092,0.18287,88,0,False,266.87937850000003,31
Program 0,68,G#4,82.509222,82.692092,0.18287,88,0,False,266.87937850000003,31
Program 0,70,A#4,82.509222,82.692092,0.18287,88,0,False,266.87937850000003,31
Program 0,61,C#4,82.694407,83.21987,0.525463,96,0,False,266.87937850000003,31
Program 0,64,E4,82.694407,83.21987,0.525463,96,0,False,266.87937850000003,31
Program 0,67,G4,82.694407,83.21987,0.525463,96,0,False,266.87937850000003,31
Program 0,72,C5,82.694407,83.21987,0.525463,96,0,False,266.87937850000003,31
Program 0,96,C7,83.249963,83.317092,0.06713,33,0,False,266.87937850000003,32
Program 0,91,G6,83.319407,83.386537,0.06713,33,0,False,266.87937850000003,32
Program 0,88,E6,83.388851,83.455981,0.06713,33,0,False,266.87937850000003,32
Program 0,84,C6,83.458296,83.525425,0.06713,33,0,False,266.87937850000003,32
Program 0,85,C#6,83.52774,83.59487,0.06713,33,0,False,266.87937850000003,32
Program 0,79,G5,83.597185,83.664314,0.06713,33,0,False,266.87937850000003,32
Program 0,76,E5,83.666629,83.733759,0.06713,33,0,False,266.87937850000003,32
Program 0,73,C#5,83.736074,83.803203,0.06713,33,0,False,266.87937850000003,32
Program 0,84,C6,83.805518,83.872648,0.06713,33,0,False,266.87937850000003,32
Program 0,79,G5,83.874962,83.942092,0.06713,33,0,False,266.87937850000003,32
Program 0,76,E5,83.944407,84.011536,0.06713,33,0,False,266.87937850000003,32
Program 0,72,C5,84.013851,84.080981,0.06713,33,0,False,266.87937850000003,32
Program 0,73,C#5,84.083296,84.150425,0.06713,33,0,False,266.87937850000003,32
Program 0,67,G4,84.15274,84.21987,0.06713,33,0,False,266.87937850000003,32
Program 0,64,E4,84.222185,84.289314,0.06713,33,0,False,266.87937850000003,32
Program 0,61,C#4,84.291629,84.354129,0.0625,33,0,False,266.87937850000003,32
Program 0,64,E4,84.361074,84.543944,0.18287,80,0,False,266.87937850000003,32
Program 0,67,G4,84.361074,84.543944,0.18287,80,0,False,266.87937850000003,32
Program 0,70,A#4,84.361074,84.543944,0.18287,80,0,False,266.87937850000003,32
Program 0,72,C5,84.361074,84.543944,0.18287,80,0,False,266.87937850000003,32
Program 0,63,D#4,84.546259,84.729129,0.18287,80,0,False,266.87937850000003,32
Program 0,66,F#4,84.546259,84.729129,0.18287,80,0,False,266.87937850000003,32
Program 0,69,A4,84.546259,84.729129,0.18287,80,0,False,266.87937850000003,32
Program 0,73,C#5,84.546259,84.729129,0.18287,80,0,False,266.87937850000003,32
Program 0,62,D4,84.731444,84.914314,0.18287,88,0,False,266.87937850000003,32
Program 0,65,F4,84.731444,84.914314,0.18287,88,0,False,266.87937850000003,32
Program 0,68,G#4,84.731444,84.914314,0.18287,88,0,False,266.87937850000003,32
Program 0,70,A#4,84.731444,84.914314,0.18287,88,0,False,266.87937850000003,32
Program 0,61,C#4,84.916629,85.442092,0.525463,96,0,False,266.87937850000003,32
Program 0,64,E4,84.916629,85.442092,0.525463,96,0,False,266.87937850000003,32
Program 0,67,G4,84.916629,85.442092,0.525463,96,0,False,266.87937850000003,32
Program 0,72,C5,84.916629,85.442092,0.525463,96,0,False,266.87937850000003,32
Program 0,96,C7,85.472185,85.539314,0.06713,33,0,False,266.87937850000003,33
Program 0,91,G6,85.541629,85.608759,0.06713,33,0,False,266.87937850000003,33
Program 0,88,E6,85.611073,85.678203,0.06713,33,0,False,266.87937850000003,33
Program 0,84,C6,85.680518,85.747647,0.06713,33,0,False,266.87937850000003,33
Program 0,85,C#6,85.749962,85.817092,0.06713,33,0,False,266.87937850000003,33
Program 0,79,G5,85.819407,85.886536,0.06713,33,0,False,266.87937850000003,33
Program 0,76,E5,85.888851,85.955981,0.06713,33,0,False,266.87937850000003,33
Program 0,73,C#5,85.958296,86.025425,0.06713,33,0,False,266.87937850000003,33
Program 0,84,C6,86.02774,86.09487,0.06713,33,0,False,266.87937850000003,33
Program 0,79,G5,86.097184,86.164314,0.06713,33,0,False,266.87937850000003,33
Program 0,76,E5,86.166629,86.233758,0.06713,33,0,False,266.87937850000003,33
Program 0,72,C5,86.236073,86.303203,0.06713,33,0,False,266.87937850000003,33
Program 0,73,C#5,86.305518,86.372647,0.06713,33,0,False,266.87937850000003,33
Program 0,67,G4,86.374962,86.442092,0.06713,33,0,False,266.87937850000003,33
Program 0,64,E4,86.444407,86.511536,0.06713,33,0,False,266.87937850000003,33
