instrument,pitch,noteName,startSec,endSec,durationSec,velocity,program,isDrum,bpm,measure
Program 0,94,A#6,83.4375,83.498958,0.061458,33,0,False,0.0,39
Program 0,84,C6,83.5,83.561458,0.061458,33,0,False,0.0,39
Program 0,88,E6,83.5625,83.623958,0.061458,33,0,False,0.0,39
Program 0,85,C#6,83.625,83.686458,0.061458,33,0,False,0.0,39
Program 0,89,F6,83.6875,83.748958,0.061458,33,0,False,0.0,39
Program 0,81,A5,83.75,83.811458,0.061458,33,0,False,0.0,39
Program 0,84,C6,83.8125,83.873958,0.061458,33,0,False,0.0,39
Program 0,82,A#5,83.875,83.936458,0.061458,33,0,False,0.0,39
Program 0,85,C#6,83.9375,83.998958,0.061458,33,0,False,0.0,39
Program 0,76,E5,84.0,84.061458,0.061458,33,0,False,0.0,39
Program 0,81,A5,84.0625,84.123958,0.061458,33,0,False,0.0,39
Program 0,77,F5,84.125,84.186458,0.061458,33,0,False,0.0,39
Program 0,82,A#5,84.1875,84.248958,0.061458,33,0,False,0.0,39
Program 0,72,C5,84.25,84.311458,0.061458,33,0,False,0.0,39
Program 0,76,E5,84.3125,84.373958,0.061458,33,0,False,0.0,39
Program 0,73,C#5,84.375,84.498958,0.123958,33,0,False,0.0,40
Program 0,77,F5,84.375,84.623958,0.248958,33,0,False,0.0,40
Program 0,65,F4,84.5,84.623958,0.123958,33,0,False,0.0,40
Program 0,70,A#4,84.625,84.748958,0.123958,33,0,False,0.0,40
Program 0,77,F5,84.625,84.748958,0.123958,33,0,False,0.0,40
Program 0,73,C#5,84.75,84.873958,0.123958,33,0,False,0.0,40
Program 0,82,A#5,84.875,85.123958,0.248958,33,0,False,0.0,40
Program 0,85,C#6,85.0,85.123958,0.123958,33,0,False,0.0,40
Program 0,94,A#6,85.0,85.123958,0.123958,33,0,False,0.0,40
Program 0,89,F6,85.125,85.248958,0.123958,33,0,False,0.0,40
Program 0,82,A#5,85.25,85.373958,0.123958,33,0,False,0.0,40
Program 0,75,D#5,85.375,85.498958,0.123958,33,0,False,0.0,40
Program 0,80,G#5,85.375,85.623958,0.248958,33,0,False,0.0,40
Program 0,68,G#4,85.5,85.623958,0.123958,33,0,False,0.0,40
Program 0,70,A#4,85.625,85.748958,0.123958,33,0,False,0.0,40
Program 0,80,G#5,85.625,85.748958,0.123958,33,0,False,0.0,40
Program 0,75,D#5,85.75,85.873958,0.123958,33,0,False,0.0,40
Program 0,78,F#5,85.875,86.123958,0.248958,33,0,False,0.0,40
Program 0,82,A#5,86.0,86.123958,0.123958,33,0,False,0.0,40
Program 0,90,F#6,86.0,86.123958,0.123958,33,0,False,0.0,40
Program 0,87,D#6,86.125,86.248958,0.123958,33,0,False,0.0,40
Program 0,78,F#5,86.25,86.373958,0.123958,33,0,False,0.0,40
Program 0,73,C#5,86.375,86.498958,0.123958,33,0,False,0.0,41
Program 0,77,F5,86.375,86.623958,0.248958,33,0,False,0.0,41
Program 0,65,F4,86.5,86.623958,0.123958,33,0,False,0.0,41
Program 0,70,A#4,86.625,86.748958,0.123958,33,0,False,0.0,41
Program 0,77,F5,86.625,86.748958,0.123958,33,0,False,0.0,41
Program 0,73,C#5,86.75,86.873958,0.123958,33,0,False,0.0,41
Program 0,77,F5,86.875,86.998958,0.123958,33,0,False,0.0,41
Program 0,82,A#5,87.0,87.123958,0.123958,33,0,False,0.0,41
Program 0,89,F6,87.125,87.248958,0.123958,33,0,False,0.0,41
Program 0,85,C#6,87.25,87.373958,0.123958,33,0,False,0.0,41
Program 0,84,C6,87.375,87.498958,0.123958,33,0,False,0.0,41
Program 0,82,A#5,87.5,87.623958,0.123958,33,0,False,0.0,41
Program 0,77,F5,87.625,87.748958,0.123958,33,0,False,0.0,41
Program 0,73,C#5,87.75,87.873958,0.123958,33,0,False,0.0,41
Program 0,72,C5,87.875,87.998958,0.123958,33,0,False,0.0,41
Program 0,70,A#4,88.0,88.123958,0.123958,33,0,False,0.0,41
Program 0,65,F4,88.125,88.248958,0.123958,33,0,False,0.0,41
Program 0,77,F5,88.25,88.373958,0.123958,33,0,False,0.0,41
Program 0,72,C5,88.4375,88.498958,0.061458,33,0,False,0.0,42
Program 0,73,C#5,88.5,88.561458,0.061458,33,0,False,0.0,42
Program 0,80,G#5,88.375,88.623958,0.248958,33,0,False,0.0,42
Program 0,75,D#5,88.5625,88.623958,0.061458,33,0,False,0.0,42
Program 0,77,F5,88.625,88.686458,0.061458,33,0,False,0.0,42
Program 0,78,F#5,88.6875,88.748958,0.061458,33,0,False,0.0,42
Program 0,80,G#5,88.75,88.811458,0.061458,33,0,False,0.0,42
Program 0,82,A#5,88.8125,88.873958,0.061458,33,0,False,0.0,42
Program 0,84,C6,88.875,88.936458,0.061458,33,0,False,0.0,42
Program 0,85,C#6,88.9375,88.998958,0.061458,33,0,False,0.0,42
Program 0,87,D#6,89.0,89.061458,0.061458,33,0,False,0.0,42
Program 0,89,F6,89.0625,89.123958,0.061458,33,0,False,0.0,42
Program 0,90,F#6,89.125,89.186458,0.061458,33,0,False,0.0,42
Program 0,92,G#6,89.1875,89.248958,0.061458,33,0,False,0.0,42
Program 0,94,A#6,89.25,89.311458,0.061458,33,0,False,0.0,42
Program 0,96,C7,89.3125,89.373958,0.061458,33,0,False,0.0,42
Program 0,97,C#7,89.375,89.436458,0.061458,33,0,False,0.0,42
Program 0,99,D#7,89.4375,89.498958,0.061458,33,0,False,0.0,42
Program 0,101,F7,89.5,89.561458,0.061458,33,0,False,0.0,42
Program 0,99,D#7,89.5625,89.623958,0.061458,33,0,False,0.0,42
Program 0,97,C#7,89.625,89.686458,0.061458,33,0,False,0.0,42
Program 0,96,C7,89.6875,89.748958,0.061458,33,0,False,0.0,42
Program 0,94,A#6,89.75,89.811458,0.061458,33,0,False,0.0,42
Program 0,92,G#6,89.8125,89.873958,0.061458,33,0,False,0.0,42
Program 0,90,F#6,89.875,89.936458,0.061458,33,0,False,0.0,42
Program 0,89,F6,89.9375,89.998958,0.061458,33,0,False,0.0,42
Program 0,87,D#6,90.0,90.061458,0.061458,33,0,False,0.0,42
Program 0,85,C#6,90.0625,90.123958,0.061458,33,0,False,0.0,42
Program 0,84,C6,90.125,90.186458,0.061458,33,0,False,0.0,42
Program 0,82,A#5,90.1875,90.248958,0.061458,33,0,False,0.0,42
Program 0,80,G#5,90.25,90.311458,0.061458,33,0,False,0.0,42
Program 0,78,F#5,90.3125,90.373958,0.061458,33,0,False,0.0,42
Program 0,77,F5,90.375,90.436458,0.061458,33,0,False,0.0,43
Program 0,78,F#5,90.4375,90.498958,0.061458,33,0,False,0.0,43
Program 0,80,G#5,90.5,90.561458,0.061458,33,0,False,0.0,43
Program 0,82,A#5,90.5625,90.623958,0.061458,33,0,False,0.0,43
Program 0,80,G#5,90.625,90.686458,0.061458,33,0,False,0.0,43
Program 0,82,A#5,90.6875,90.748958,0.061458,33,0,False,0.0,43
Program 0,84,C6,90.75,90.811458,0.061458,33,0,False,0.0,43
Program 0,85,C#6,90.8125,90.873958,0.061458,33,0,False,0.0,43
Program 0,84,C6,90.875,90.936458,0.061458,33,0,False,0.0,43
Program 0,85,C#6,90.9375,90.998958,0.061458,33,0,False,0.0,43
Program 0,87,D#6,91.0,91.061458,0.061458,33,0,False,0.0,43
Program 0,89,F6,91.0625,91.123958,0.061458,33,0,False,0.0,43
Program 0,84,C6,91.125,91.186458,0.061458,33,0,False,0.0,43
Program 0,88,E6,91.1875,91.248958,0.061458,33,0,False,0.0,43
Program 0,85,C#6,91.25,91.311458,0.061458,33,0,False,0.0,43
Program 0,89,F6,91.3125,91.373958,0.061458,33,0,False,0.0,43
Program 0,79,G5,91.375,91.436458,0.061458,33,0,False,0.0,43
Program 0,84,C6,91.4375,91.498958,0.061458,33,0,False,0.0,43
Program 0,80,G#5,91.5,91.561458,0.061458,33,0,False,0.0,43
Program 0,85,C#6,91.5625,91.623958,0.061458,33,0,False,0.0,43
Program 0,76,E5,91.625,91.686458,0.061458,33,0,False,0.0,43
Program 0,79,G5,91.6875,91.748958,0.061458,33,0,False,0.0,43
Program 0,80,G#5,91.8125,91.873958,0.061458,33,0,False,0.0,43
Program 0,77,F5,91.75,91.873958,0.123958,33,0,False,0.0,43
Program 0,72,C5,91.875,91.936458,0.061458,33,0,False,0.0,43
Program 0,76,E5,91.9375,91.998958,0.061458,33,0,False,0.0,43
Program 0,73,C#5,92.0,92.061458,0.061458,33,0,False,0.0,43
Program 0,77,F5,92.0625,92.123958,0.061458,33,0,False,0.0,43
Program 0,67,G4,92.125,92.186458,0.061458,33,0,False,0.0,43
Program 0,72,C5,92.1875,92.248958,0.061458,33,0,False,0.0,43
Program 0,68,G#4,92.25,92.311458,0.061458,33,0,False,0.0,43
Program 0,73,C#5,92.3125,92.373958,0.061458,33,0,False,0.0,43
Program 0,71,B4,92.375,92.498958,0.123958,33,0,False,0.0,44
Program 0,77,F5,92.375,92.623958,0.248958,33,0,False,0.0,44
Program 0,65,F4,92.5,92.623958,0.123958,33,0,False,0.0,44
Program 0,71,B4,92.625,92.748958,0.123958,33,0,False,0.0,44
Program 0,77,F5,92.625,92.748958,0.123958,33,0,False,0.0,44
Program 0,73,C#5,92.75,92.873958,0.123958,33,0,False,0.0,44
Program 0,82,A#5,92.875,93.123958,0.248958,33,0,False,0.0,44
Program 0,85,C#6,93.0,93.123958,0.123958,33,0,False,0.0,44
Program 0,94,A#6,93.0,93.123958,0.123958,33,0,False,0.0,44
Program 0,89,F6,93.125,93.248958,0.123958,33,0,False,0.0,44
Program 0,82,A#5,93.25,93.373958,0.123958,33,0,False,0.0,44
Program 0,73,C#5,93.375,93.498958,0.123958,33,0,False,0.0,44
Program 0,80,G#5,93.375,93.623958,0.248958,33,0,False,0.0,44
Program 0,68,G#4,93.5,93.623958,0.123958,33,0,False,0.0,44
Program 0,73,C#5,93.625,93.748958,0.123958,33,0,False,0.0,44
Program 0,80,G#5,93.625,93.748958,0.123958,33,0,False,0.0,44
Program 0,75,D#5,93.75,93.873958,0.123958,33,0,False,0.0,44
Program 0,77,F5,93.875,94.123958,0.248958,33,0,False,0.0,44
Program 0,80,G#5,94.0,94.123958,0.123958,33,0,False,0.0,44
Program 0,89,F6,94.0,94.123958,0.123958,33,0,False,0.0,44
Program 0,85,C#6,94.125,94.248958,0.123958,33,0,False,0.0,44
Program 0,77,F5,94.25,94.373958,0.123958,33,0,False,0.0,44
Program 0,66,F#4,94.375,94.498958,0.123958,33,0,False,0.0,45
Program 0,77,F5,94.375,94.623958,0.248958,33,0,False,0.0,45
Program 0,61,C#4,94.5,94.623958,0.123958,33,0,False,0.0,45
Program 0,66,F#4,94.625,94.748958,0.123958,33,0,False,0.0,45
Program 0,73,C#5,94.625,94.748958,0.123958,33,0,False,0.0,45
Program 0,70,A#4,94.75,94.873958,0.123958,33,0,False,0.0,45
Program 0,80,G#5,94.875,95.123958,0.248958,33,0,False,0.0,45
Program 0,82,A#5,95.0,95.123958,0.123958,33,0,False,0.0,45
Program 0,92,G#6,95.0,95.123958,0.123958,33,0,False,0.0,45
Program 0,85,C#6,95.125,95.248958,0.123958,33,0,False,0.0,45
Program 0,80,G#5,95.25,95.373958,0.123958,33,0,False,0.0,45
Program 0,70,A#4,95.375,95.498958,0.123958,33,0,False,0.0,45
Program 0,78,F#5,95.375,95.623958,0.248958,33,0,False,0.0,45
Program 0,66,F#4,95.5,95.623958,0.123958,33,0,False,0.0,45
Program 0,70,A#4,95.625,95.748958,0.123958,33,0,False,0.0,45
Program 0,78,F#5,95.625,95.748958,0.123958,33,0,False,0.0,45
Program 0,73,C#5,95.75,95.873958,0.123958,33,0,False,0.0,45
Program 0,70,A#4,95.875,95.998958,0.123958,33,0,False,0.0,45
Program 0,73,C#5,96.0,96.123958,0.123958,33,0,False,0.0,45
Program 0,82,A#5,96.0,96.123958,0.123958,33,0,False,0.0,45
Program 0,78,F#5,96.125,96.248958,0.123958,33,0,False,0.0,45
Program 0,70,A#4,96.25,96.373958,0.123958,33,0,False,0.0,45
Program 0,71,B4,96.375,96.498958,0.123958,33,0,False,0.0,46
Program 0,77,F5,96.375,96.623958,0.248958,33,0,False,0.0,46
Program 0,65,F4,96.5,96.623958,0.123958,33,0,False,0.0,46
Program 0,71,B4,96.625,96.748958,0.123958,33,0,False,0.0,46
Program 0,77,F5,96.625,96.748958,0.123958,33,0,False,0.0,46
Program 0,73,C#5,96.75,96.873958,0.123958,33,0,False,0.0,46
Program 0,83,B5,96.875,97.123958,0.248958,33,0,False,0.0,46
Program 0,85,C#6,97.0,97.123958,0.123958,34,0,False,0.0,46
Program 0,95,B6,97.0,97.123958,0.123958,34,0,False,0.0,46
Program 0,89,F6,97.125,97.248958,0.123958,35,0,False,0.0,46
Program 0,83,B5,97.25,97.373958,0.123958,37,0,False,0.0,46
Program 0,73,C#5,97.375,97.498958,0.123958,38,0,False,0.0,46
Program 0,82,A#5,97.375,97.623958,0.248958,38,0,False,0.0,46
Program 0,68,G#4,97.5,97.623958,0.123958,39,0,False,0.0,46
Program 0,73,C#5,97.625,97.748958,0.123958,41,0,False,0.0,46
Program 0,82,A#5,97.625,97.748958,0.123958,41,0,False,0.0,46
Program 0,75,D#5,97.75,97.873958,0.123958,42,0,False,0.0,46
Program 0,77,F5,97.875,98.123958,0.248958,43,0,False,0.0,46
Program 0,80,G#5,98.0,98.123958,0.123958,45,0,False,0.0,46
Program 0,89,F6,98.0,98.123958,0.123958,45,0,False,0.0,46
Program 0,83,B5,98.125,98.248958,0.123958,46,0,False,0.0,46
Program 0,77,F5,98.25,98.373958,0.123958,47,0,False,0.0,46
Program 0,75,D#5,98.375,98.498958,0.123958,49,0,False,0.0,47
Program 0,80,G#5,98.375,98.623958,0.248958,49,0,False,0.0,47
Program 0,68,G#4,98.5,98.623958,0.123958,49,0,False,0.0,47
Program 0,70,A#4,98.625,98.748958,0.123958,49,0,False,0.0,47
Program 0,80,G#5,98.625,98.748958,0.123958,49,0,False,0.0,47
Program 0,75,D#5,98.75,98.873958,0.123958,49,0,False,0.0,47
Program 0,80,G#5,98.875,98.998958,0.123958,49,0,False,0.0,47
Program 0,82,A#5,99.0,99.123958,0.123958,49,0,False,0.0,47
Program 0,92,G#6,99.0,99.123958,0.123958,49,0,False,0.0,47
Program 0,87,D#6,99.125,99.248958,0.123958,49,0,False,0.0,47
Program 0,80,G#5,99.25,99.373958,0.123958,49,0,False,0.0,47
Program 0,70,A#4,99.375,99.498958,0.123958,49,0,False,0.0,47
Program 0,78,F#5,99.375,99.623958,0.248958,49,0,False,0.0,47
Program 0,66,F#4,99.5,99.623958,0.123958,49,0,False,0.0,47
Program 0,70,A#4,99.625,99.748958,0.123958,49,0,False,0.0,47
Program 0,78,F#5,99.625,99.748958,0.123958,49,0,False,0.0,47
Program 0,75,D#5,99.75,99.873958,0.123958,49,0,False,0.0,47
Program 0,70,A#4,99.875,99.998958,0.123958,49,0,False,0.0,47
Program 0,75,D#5,100.0,100.123958,0.123958,49,0,False,0.0,47
Program 0,82,A#5,100.0,100.123958,0.123958,49,0,False,0.0,47
Program 0,78,F#5,100.125,100.248958,0.123958,49,0,False,0.0,47
Program 0,70,A#4,100.25,100.373958,0.123958,49,0,False,0.0,47
Program 0,72,C5,100.375,100.498958,0.123958,96,0,False,0.0,48
Program 0,77,F5,100.375,100.623958,0.248958,96,0,False,0.0,48
Program 0,65,F4,100.5,100.623958,0.123958,96,0,False,0.0,48
Program 0,72,C5,100.625,100.748958,0.123958,96,0,False,0.0,48
Program 0,77,F5,100.625,100.748958,0.123958,96,0,False,0.0,48
Program 0,75,D#5,100.75,100.873958,0.123958,96,0,False,0.0,48
Program 0,82,A#5,100.875,101.123958,0.248958,96,0,False,0.0,48
Program 0,85,C#6,101.0,101.123958,0.123958,96,0,False,0.0,48
Program 0,94,A#6,101.0,101.123958,0.123958,96,0,False,0.0,48
Program 0,89,F6,101.125,101.248958,0.123958,96,0,False,0.0,48
Program 0,82,A#5,101.25,101.373958,0.123958,96,0,False,0.0,48
Program 0,75,D#5,101.375,101.498958,0.123958,96,0,False,0.0,48
Program 0,80,G#5,101.375,101.623958,0.248958,96,0,False,0.0,48
Program 0,68,G#4,101.5,101.623958,0.123958,96,0,False,0.0,48
Program 0,70,A#4,101.625,101.748958,0.123958,96,0,False,0.0,48
Program 0,80,G#5,101.625,101.748958,0.123958,96,0,False,0.0,48
Program 0,75,D#5,101.75,101.873958,0.123958,96,0,False,0.0,48
Program 0,78,F#5,101.875,102.123958,0.248958,96,0,False,0.0,48
Program 0,82,A#5,102.0,102.123958,0.123958,96,0,False,0.0,48
Program 0,90,F#6,102.0,102.123958,0.123958,96,0,False,0.0,48
Program 0,87,D#6,102.125,102.248958,0.123958,96,0,False,0.0,48
Program 0,78,F#5,102.25,102.373958,0.123958,96,0,False,0.0,48
Program 0,72,C5,102.375,102.498958,0.123958,96,0,False,0.0,49
Program 0,77,F5,102.375,102.623958,0.248958,96,0,False,0.0,49
Program 0,65,F4,102.5,102.623958,0.123958,96,0,False,0.0,49
Program 0,69,A4,102.625,102.748958,0.123958,96,0,False,0.0,49
Program 0,77,F5,102.625,102.748958,0.123958,96,0,False,0.0,49
Program 0,73,C#5,102.75,102.873958,0.123958,96,0,False,0.0,49
Program 0,77,F5,102.875,102.998958,0.123958,96,0,False,0.0,49
Program 0,81,A5,103.0,103.123958,0.123958,96,0,False,0.0,49
Program 0,89,F6,103.125,103.248958,0.123958,96,0,False,0.0,49
Program 0,85,C#6,103.25,103.373958,0.123958,49,0,False,0.0,49
Program 0,84,C6,103.375,103.498958,0.123958,49,0,False,0.0,49
Program 0,82,A#5,103.5,103.623958,0.123958,49,0,False,0.0,49
Program 0,77,F5,103.625,103.748958,0.123958,49,0,False,0.0,49
Program 0,73,C#5,103.75,103.873958,0.123958,49,0,False,0.0,49
Program 0,72,C5,103.875,103.998958,0.123958,49,0,False,0.0,49
Program 0,70,A#4,104.0,104.123958,0.123958,49,0,False,0.0,49
Program 0,65,F4,104.125,104.248958,0.123958,49,0,False,0.0,49
Program 0,77,F5,104.25,104.373958,0.123958,49,0,False,0.0,49
Program 0,73,C#5,104.4375,104.498958,0.061458,49,0,False,0.0,50
Program 0,75,D#5,104.5,104.561458,0.061458,49,0,False,0.0,50
Program 0,72,C5,104.375,104.623958,0.248958,49,0,False,0.0,50
Program 0,77,F5,104.5625,104.623958,0.061458,49,0,False,0.0,50
Program 0,78,F#5,104.625,104.686458,0.061458,49,0,False,0.0,50
Program 0,80,G#5,104.6875,104.748958,0.061458,49,0,False,0.0,50
Program 0,82,A#5,104.75,104.811458,0.061458,49,0,False,0.0,50
Program 0,84,C6,104.8125,104.873958,0.061458,49,0,False,0.0,50
Program 0,85,C#6,104.875,104.936458,0.061458,49,0,False,0.0,50
Program 0,87,D#6,104.9375,104.998958,0.061458,49,0,False,0.0,50
Program 0,89,F6,105.0,105.061458,0.061458,49,0,False,0.0,50
Program 0,90,F#6,105.0625,105.123958,0.061458,49,0,False,0.0,50
Program 0,92,G#6,105.125,105.173958,0.048958,49,0,False,0.0,50
Program 0,94,A#6,105.175,105.223958,0.048958,49,0,False,0.0,50
Program 0,96,C7,105.225,105.273958,0.048958,49,0,False,0.0,50
Program 0,97,C#7,105.275,105.323958,0.048958,49,0,False,0.0,50
Program 0,99,D#7,105.325,105.373958,0.048958,49,0,False,0.0,50
Program 0,101,F7,105.375,105.436458,0.061458,49,0,False,0.0,50
Program 0,99,D#7,105.4375,105.498958,0.061458,49,0,False,0.0,50
Program 0,97,C#7,105.5,105.561458,0.061458,49,0,False,0.0,50
Program 0,96,C7,105.5625,105.623958,0.061458,49,0,False,0.0,50
Program 0,94,A#6,105.625,105.686458,0.061458,49,0,False,0.0,50
Program 0,93,A6,105.6875,105.748958,0.061458,49,0,False,0.0,50
Program 0,94,A#6,105.75,105.811458,0.061458,49,0,False,0.0,50
Program 0,92,G#6,105.8125,105.873958,0.061458,49,0,False,0.0,50
Program 0,90,F#6,105.875,105.936458,0.061458,49,0,False,0.0,50
Program 0,89,F6,105.9375,105.998958,0.061458,49,0,False,0.0,50
Program 0,87,D#6,106.0,106.061458,0.061458,49,0,False,0.0,50
Program 0,85,C#6,106.0625,106.123958,0.061458,49,0,False,0.0,50
Program 0,84,C6,106.125,106.186458,0.061458,49,0,False,0.0,50
Program 0,82,A#5,106.1875,106.248958,0.061458,49,0,False,0.0,50
Program 0,80,G#5,106.25,106.311458,0.061458,49,0,False,0.0,50
Program 0,78,F#5,106.3125,106.373958,0.061458,49,0,False,0.0,50
Program 0,78,F#5,106.4375,106.498958,0.061458,49,0,False,0.0,51
Program 0,81,A5,106.5,106.561458,0.061458,49,0,False,0.0,51
Program 0,77,F5,106.375,106.623958,0.248958,49,0,False,0.0,51
Program 0,82,A#5,106.5625,106.623958,0.061458,49,0,False,0.0,51
Program 0,84,C6,106.625,106.686458,0.061458,49,0,False,0.0,51
Program 0,85,C#6,106.6875,106.748958,0.061458,49,0,False,0.0,51
Program 0,89,F6,106.75,106.811458,0.061458,49,0,False,0.0,51
Program 0,85,C#6,106.8125,106.873958,0.061458,49,0,False,0.0,51
Program 0,84,C6,106.875,106.936458,0.061458,49,0,False,0.0,51
Program 0,82,A#5,106.9375,106.998958,0.061458,49,0,False,0.0,51
Program 0,81,A5,107.0,107.061458,0.061458,49,0,False,0.0,51
Program 0,78,F#5,107.0625,107.123958,0.061458,49,0,False,0.0,51
Program 0,77,F5,107.125,107.186458,0.061458,49,0,False,0.0,51
Program 0,75,D#5,107.1875,107.248958,0.061458,49,0,False,0.0,51
Program 0,73,C#5,107.25,107.311458,0.061458,49,0,False,0.0,51
Program 0,72,C5,107.3125,107.373958,0.061458,49,0,False,0.0,51
Program 0,69,A4,107.4375,107.498958,0.061458,51,0,False,0.0,51
Program 0,70,A#4,107.375,107.5,0.125,49,0,False,0.0,51
Program 0,70,A#4,107.5,107.623958,0.123958,54,0,False,0.0,51
Program 0,73,C#5,107.5625,107.623958,0.061458,57,0,False,0.0,51
Program 0,72,C5,107.625,107.686458,0.061458,60,0,False,0.0,51
Program 0,73,C#5,107.6875,107.748958,0.061458,63,0,False,0.0,51
Program 0,77,F5,107.75,107.811458,0.061458,66,0,False,0.0,51
Program 0,76,E5,107.8125,107.873958,0.061458,69,0,False,0.0,51
Program 0,77,F5,107.875,107.936458,0.061458,72,0,False,0.0,51
Program 0,82,A#5,107.9375,107.998958,0.061458,75,0,False,0.0,51
Program 0,81,A5,108.0,108.061458,0.061458,78,0,False,0.0,51
Program 0,82,A#5,108.0625,108.123958,0.061458,81,0,False,0.0,51
Program 0,85,C#6,108.125,108.186458,0.061458,84,0,False,0.0,51
Program 0,84,C6,108.1875,108.248958,0.061458,87,0,False,0.0,51
Program 0,85,C#6,108.25,108.311458,0.061458,90,0,False,0.0,51
Program 0,87,D#6,108.3125,108.373958,0.061458,93,0,False,0.0,51
Program 0,89,F6,108.375,108.873958,0.498958,96,0,False,0.0,52
Program 0,94,A#6,108.875,109.373958,0.498958,96,0,False,0.0,52
Program 0,92,G#6,109.375,109.873958,0.498958,96,0,False,0.0,52
Program 0,90,F#6,109.875,110.373958,0.498958,96,0,False,0.0,52
Program 0,89,F6,110.375,110.873958,0.498958,96,0,False,0.0,53
Program 0,87,D#6,110.875,111.373958,0.498958,96,0,False,0.0,53
Program 0,85,C#6,111.375,111.873958,0.498958,96,0,False,0.0,53
Program 0,84,C6,111.875,112.123958,0.248958,96,0,False,0.0,53
Program 0,70,A#4,112.125,112.373958,0.248958,96,0,False,0.0,53
Program 0,82,A#5,112.125,112.373958,0.248958,96,0,False,0.0,53
Program 0,84,C6,112.375,112.873958,0.498958,96,0,False,0.0,54
Program 0,87,D#6,112.875,113.123958,0.248958,96,0,False,0.0,54
Program 0,78,F#5,113.125,113.373958,0.248958,96,0,False,0.0,54
Program 0,90,F#6,113.125,113.373958,0.248958,96,0,False,0.0,54
Program 0,89,F6,113.375,113.498958,0.123958,96,0,False,0.0,54
Program 0,77,F5,113.875,113.998958,0.123958,96,0,False,0.0,54
Program 0,65,F4,114.375,114.498958,0.123958,96,0,False,0.0,55
Program 0,53,F3,114.875,114.998958,0.123958,96,0,False,0.0,55
Program 0,94,A#6,123.375,123.436458,0.061458,96,0,False,0.0,59
Program 0,93,A6,123.4375,123.498958,0.061458,96,0,False,0.0,59
Program 0,96,C7,123.5,123.561458,0.061458,96,0,False,0.0,59
Program 0,92,G#6,123.5625,123.623958,0.061458,96,0,False,0.0,59
Program 0,91,G6,123.625,123.686458,0.061458,96,0,False,0.0,59
Program 0,90,F#6,123.6875,123.748958,0.061458,96,0,False,0.0,59
Program 0,93,A6,123.75,123.811458,0.061458,96,0,False,0.0,59
Program 0,89,F6,123.8125,123.873958,0.061458,96,0,False,0.0,59
Program 0,88,E6,123.875,123.936458,0.061458,96,0,False,0.0,59
Program 0,87,D#6,123.9375,123.998958,0.061458,96,0,False,0.0,59
Program 0,90,F#6,124.0,124.061458,0.061458,96,0,False,0.0,59
Program 0,86,D6,124.0625,124.123958,0.061458,96,0,False,0.0,59
Program 0,85,C#6,124.125,124.186458,0.061458,96,0,False,0.0,59
Program 0,84,C6,124.1875,124.248958,0.061458,96,0,False,0.0,59
Program 0,87,D#6,124.25,124.311458,0.061458,96,0,False,0.0,59
Program 0,83,B5,124.3125,124.373958,0.061458,96,0,False,0.0,59
Program 0,82,A#5,124.375,124.436458,0.061458,96,0,False,0.0,59
Program 0,81,A5,124.4375,124.498958,0.061458,96,0,False,0.0,59
Program 0,84,C6,124.5,124.561458,0.061458,96,0,False,0.0,59
Program 0,80,G#5,124.5625,124.623958,0.061458,96,0,False,0.0,59
Program 0,84,C6,124.625,124.686458,0.061458,96,0,False,0.0,59
Program 0,79,G5,124.6875,124.748958,0.061458,96,0,False,0.0,59
Program 0,84,C6,124.75,124.811458,0.061458,96,0,False,0.0,59
Program 0,78,F#5,124.8125,124.873958,0.061458,96,0,False,0.0,59
Program 0,77,F5,124.875,124.998958,0.123958,96,0,False,0.0,59
Program 0,77,F5,125.125,125.248958,0.123958,96,0,False,0.0,59
Program 0,77,F5,125.375,125.498958,0.123958,96,0,False,0.0,59
Program 0,77,F5,125.625,125.748958,0.123958,96,0,False,0.0,59
Program 0,77,F5,125.875,126.373958,0.498958,96,0,False,0.0,60
Program 0,82,A#5,126.375,126.873958,0.498958,96,0,False,0.0,60
Program 0,80,G#5,126.875,127.373958,0.498958,96,0,False,0.0,60
Program 0,78,F#5,127.375,127.873958,0.498958,96,0,False,0.0,60
Program 0,77,F5,127.875,128.623958,0.748958,96,0,False,0.0,61
Program 0,73,C#5,128.625,128.748958,0.123958,96,0,False,0.0,61
Program 0,75,D#5,128.75,128.873958,0.123958,96,0,False,0.0,61
Program 0,71,B4,125.875,129.873958,3.998958,96,0,False,0.0,60
Program 0,77,F5,128.875,129.873958,0.998958,96,0,False,0.0,61
Program 0,75,D#5,129.875,130.623958,0.748958,96,0,False,0.0,62
Program 0,73,C#5,130.625,130.748958,0.123958,96,0,False,0.0,62
Program 0,70,A#4,129.875,130.873958,0.998958,96,0,False,0.0,62
Program 0,72,C5,130.75,130.873958,0.123958,96,0,False,0.0,62
Program 0,69,A4,130.875,131.373958,0.498958,96,0,False,0.0,62
Program 0,77,F5,130.875,131.623958,0.748958,96,0,False,0.0,62
Program 0,77,F5,131.625,131.873958,0.248958,96,0,False,0.0,62
Program 0,68,G#4,131.375,132.373958,0.998958,96,0,False,0.0,62
Program 0,70,A#4,131.875,132.623958,0.748958,96,0,False,0.0,63
Program 0,72,C5,132.625,132.873958,0.248958,96,0,False,0.0,63
Program 0,73,C#5,132.875,133.373958,0.498958,96,0,False,0.0,63
Program 0,66,F#4,132.875,133.373958,0.498958,96,0,False,0.0,63
