instrument,pitch,noteName,startSec,endSec,durationSec,velocity,program,isDrum,bpm,measure
Program 0,64,E4,41.5625,41.623958,0.061458,83,0,False,0.0,23
Program 0,66,F#4,41.625,41.686458,0.061458,84,0,False,0.0,23
Program 0,67,G4,41.6875,41.748958,0.061458,85,0,False,0.0,23
Program 0,69,A4,41.75,41.811458,0.061458,86,0,False,0.0,23
Program 0,67,G4,41.8125,41.873958,0.061458,87,0,False,0.0,23
Program 0,69,A4,41.875,41.936458,0.061458,88,0,False,0.0,23
Program 0,71,B4,41.9375,41.998958,0.061458,89,0,False,0.0,23
Program 0,72,C5,42.0,42.498958,0.498958,90,0,False,0.0,23
Program 0,71,B4,42.5,42.582292,0.082292,90,0,False,0.0,24
Program 0,69,A4,42.583333,42.665625,0.082292,90,0,False,0.0,24
Program 0,67,G4,42.666667,42.748958,0.082292,90,0,False,0.0,24
Program 0,74,D5,42.75,42.832292,0.082292,90,0,False,0.0,24
Program 0,72,C5,42.833333,42.915625,0.082292,90,0,False,0.0,24
Program 0,71,B4,42.916667,42.998958,0.082292,90,0,False,0.0,24
Program 0,79,G5,43.0,43.082292,0.082292,90,0,False,0.0,24
Program 0,78,F#5,43.083333,43.165625,0.082292,90,0,False,0.0,24
Program 0,76,E5,43.166667,43.248958,0.082292,90,0,False,0.0,24
Program 0,74,D5,43.25,43.332292,0.082292,90,0,False,0.0,24
Program 0,72,C5,43.333333,43.415625,0.082292,90,0,False,0.0,24
Program 0,71,B4,43.416667,43.498958,0.082292,90,0,False,0.0,24
Program 0,71,B4,43.5,43.748958,0.248958,90,0,False,0.0,24
Program 0,69,A4,43.75,43.998958,0.248958,90,0,False,0.0,24
Program 0,78,F#5,44.25,44.436458,0.186458,100,0,False,0.0,24
Program 0,81,A5,44.25,44.436458,0.186458,100,0,False,0.0,24
Program 0,78,F#5,44.4375,44.498958,0.061458,100,0,False,0.0,24
Program 0,81,A5,44.4375,44.498958,0.061458,100,0,False,0.0,24
Program 0,78,F#5,44.5,44.686458,0.186458,100,0,False,0.0,25
Program 0,81,A5,44.5,44.686458,0.186458,100,0,False,0.0,25
Program 0,76,E5,44.6875,44.748958,0.061458,100,0,False,0.0,25
Program 0,79,G5,44.6875,44.748958,0.061458,100,0,False,0.0,25
Program 0,74,D5,44.75,44.936458,0.186458,100,0,False,0.0,25
Program 0,78,F#5,44.75,44.936458,0.186458,100,0,False,0.0,25
Program 0,78,F#5,44.9375,44.998958,0.061458,100,0,False,0.0,25
Program 0,78,F#5,45.0,45.186458,0.186458,100,0,False,0.0,25
Program 0,76,E5,45.1875,45.248958,0.061458,100,0,False,0.0,25
Program 0,74,D5,45.25,45.436458,0.186458,100,0,False,0.0,25
Program 0,78,F#5,45.4375,45.498958,0.061458,70,0,False,0.0,25
Program 0,81,A5,45.4375,45.498958,0.061458,70,0,False,0.0,25
Program 0,78,F#5,45.5,45.686458,0.186458,70,0,False,0.0,25
Program 0,81,A5,45.5,45.686458,0.186458,70,0,False,0.0,25
Program 0,76,E5,45.6875,45.748958,0.061458,70,0,False,0.0,25
Program 0,79,G5,45.6875,45.748958,0.061458,70,0,False,0.0,25
Program 0,74,D5,45.75,45.936458,0.186458,70,0,False,0.0,25
Program 0,78,F#5,45.75,45.936458,0.186458,70,0,False,0.0,25
Program 0,78,F#5,45.9375,45.998958,0.061458,70,0,False,0.0,25
Program 0,78,F#5,46.0,46.186458,0.186458,70,0,False,0.0,25
Program 0,76,E5,46.1875,46.248958,0.061458,70,0,False,0.0,25
Program 0,74,D5,46.25,46.436458,0.186458,70,0,False,0.0,25
Program 0,74,D5,46.4375,46.498958,0.061458,70,0,False,0.0,25
Program 0,75,D#5,46.5,46.623958,0.123958,70,0,False,0.0,26
Program 0,76,E5,46.625,46.748958,0.123958,70,0,False,0.0,26
Program 0,76,E5,46.75,46.811458,0.061458,70,0,False,0.0,26
Program 0,76,E5,46.875,46.936458,0.061458,70,0,False,0.0,26
Program 0,76,E5,47.0,47.498958,0.498958,70,0,False,0.0,26
Program 0,61,C#4,47.5,47.539583,0.039583,70,0,False,0.0,26
Program 0,64,E4,47.540625,47.580208,0.039583,70,0,False,0.0,26
Program 0,67,G4,47.582292,47.621875,0.039583,70,0,False,0.0,26
Program 0,69,A4,47.623958,47.663542,0.039583,70,0,False,0.0,26
Program 0,73,C#5,47.665625,47.705208,0.039583,70,0,False,0.0,26
Program 0,76,E5,47.707292,47.746875,0.039583,70,0,False,0.0,26
Program 0,79,G5,47.75,48.061458,0.311458,70,0,False,0.0,26
Program 0,78,F#5,48.0625,48.123958,0.061458,70,0,False,0.0,26
Program 0,76,E5,48.125,48.186458,0.061458,70,0,False,0.0,26
Program 0,74,D5,48.1875,48.248958,0.061458,70,0,False,0.0,26
Program 0,73,C#5,48.25,48.311458,0.061458,70,0,False,0.0,26
Program 0,71,B4,48.3125,48.373958,0.061458,70,0,False,0.0,26
Program 0,69,A4,48.375,48.436458,0.061458,70,0,False,0.0,26
Program 0,67,G4,48.4375,48.498958,0.061458,70,0,False,0.0,26
Program 0,66,F#4,48.5,48.561458,0.061458,70,0,False,0.0,27
Program 0,69,A4,48.5625,48.623958,0.061458,70,0,False,0.0,27
Program 0,71,B4,48.625,48.686458,0.061458,70,0,False,0.0,27
Program 0,73,C#5,48.6875,48.748958,0.061458,70,0,False,0.0,27
Program 0,74,D5,48.75,48.811458,0.061458,70,0,False,0.0,27
Program 0,76,E5,48.8125,48.873958,0.061458,70,0,False,0.0,27
Program 0,78,F#5,48.875,48.936458,0.061458,70,0,False,0.0,27
Program 0,79,G5,48.9375,48.998958,0.061458,70,0,False,0.0,27
Program 0,81,A5,49.0,49.686458,0.686458,70,0,False,0.0,27
Program 0,82,A#5,49.6875,49.748958,0.061458,70,0,False,0.0,27
Program 0,83,B5,49.75,49.936458,0.186458,70,0,False,0.0,27
Program 0,85,C#6,49.9375,49.998958,0.061458,70,0,False,0.0,27
Program 0,86,D6,50.0,50.186458,0.186458,70,0,False,0.0,27
Program 0,74,D5,50.1875,50.248958,0.061458,70,0,False,0.0,27
Program 0,78,F#5,50.25,50.436458,0.186458,70,0,False,0.0,27
Program 0,81,A5,50.4375,50.498958,0.061458,70,0,False,0.0,27
Program 0,79,G5,50.5,50.540625,0.040625,84,0,False,0.0,28
Program 0,78,F#5,50.5625,50.623958,0.061458,70,0,False,0.0,28
Program 0,76,E5,50.625,50.686458,0.061458,70,0,False,0.0,28
Program 0,78,F#5,50.6875,50.748958,0.061458,70,0,False,0.0,28
Program 0,76,E5,50.75,50.998958,0.248958,70,0,False,0.0,28
Program 0,81,A5,51.0,51.373958,0.373958,100,0,False,0.0,28
Program 0,69,A4,51.375,51.436458,0.061458,100,0,False,0.0,28
Program 0,68,G#4,51.5,51.561458,0.061458,100,0,False,0.0,28
Program 0,66,F#4,51.5625,51.623958,0.061458,100,0,False,0.0,28
Program 0,68,G#4,51.625,51.686458,0.061458,100,0,False,0.0,28
Program 0,69,A4,51.6875,51.748958,0.061458,100,0,False,0.0,28
Program 0,71,B4,51.75,51.811458,0.061458,100,0,False,0.0,28
Program 0,69,A4,51.8125,51.873958,0.061458,100,0,False,0.0,28
Program 0,71,B4,51.875,51.936458,0.061458,100,0,False,0.0,28
Program 0,73,C#5,51.9375,51.998958,0.061458,100,0,False,0.0,28
Program 0,74,D5,52.0,52.373958,0.373958,100,0,False,0.0,28
Program 0,62,D4,52.375,52.436458,0.061458,100,0,False,0.0,28
Program 0,61,C#4,52.5,52.561458,0.061458,100,0,False,0.0,29
Program 0,59,B3,52.5625,52.623958,0.061458,100,0,False,0.0,29
Program 0,61,C#4,52.625,52.686458,0.061458,100,0,False,0.0,29
Program 0,62,D4,52.6875,52.748958,0.061458,100,0,False,0.0,29
Program 0,64,E4,52.75,52.811458,0.061458,100,0,False,0.0,29
Program 0,62,D4,52.8125,52.873958,0.061458,100,0,False,0.0,29
Program 0,64,E4,52.875,52.936458,0.061458,100,0,False,0.0,29
Program 0,66,F#4,52.9375,52.998958,0.061458,100,0,False,0.0,29
Program 0,67,G4,53.0,53.373958,0.373958,100,0,False,0.0,29
Program 0,55,G3,53.375,53.436458,0.061458,100,0,False,0.0,29
Program 0,54,F#3,53.5,53.623958,0.123958,90,0,False,0.0,29
Program 0,60,C4,53.625,53.873958,0.248958,108,0,False,0.0,29
Program 0,62,D4,53.875,53.998958,0.123958,90,0,False,0.0,29
Program 0,55,G3,54.0,54.123958,0.123958,90,0,False,0.0,29
Program 0,61,C#4,54.125,54.373958,0.248958,108,0,False,0.0,29
Program 0,62,D4,54.375,54.498958,0.123958,90,0,False,0.0,29
Program 0,57,A3,54.5,54.623958,0.123958,90,0,False,0.0,30
Program 0,61,C#4,54.625,54.873958,0.248958,108,0,False,0.0,30
Program 0,62,D4,54.875,54.998958,0.123958,90,0,False,0.0,30
Program 0,59,B3,55.0,55.061458,0.061458,90,0,False,0.0,30
Program 0,64,E4,55.125,55.186458,0.061458,90,0,False,0.0,30
Program 0,66,F#4,55.1875,55.248958,0.061458,90,0,False,0.0,30
Program 0,67,G4,55.25,55.311458,0.061458,90,0,False,0.0,30
Program 0,64,E4,55.375,55.436458,0.061458,90,0,False,0.0,30
Program 0,62,D4,55.5,55.665625,0.165625,108,0,False,0.0,30
Program 0,61,C#4,55.75,55.998958,0.248958,90,0,False,0.0,30
Program 0,81,A5,56.0,56.061458,0.061458,90,0,False,0.0,30
Program 0,83,B5,56.0625,56.123958,0.061458,90,0,False,0.0,30
Program 0,81,A5,56.125,56.186458,0.061458,90,0,False,0.0,30
Program 0,83,B5,56.1875,56.248958,0.061458,90,0,False,0.0,30
Program 0,81,A5,56.25,56.311458,0.061458,90,0,False,0.0,30
Program 0,83,B5,56.3125,56.373958,0.061458,90,0,False,0.0,30
Program 0,81,A5,56.375,56.436458,0.061458,90,0,False,0.0,30
Program 0,83,B5,56.4375,56.498958,0.061458,90,0,False,0.0,30
Program 0,81,A5,56.5,56.561458,0.061458,90,0,False,0.0,31
Program 0,80,G#5,56.5,56.561458,0.061458,90,0,False,0.0,31
Program 0,83,B5,56.5625,56.623958,0.061458,90,0,False,0.0,31
Program 0,81,A5,56.5625,56.623958,0.061458,90,0,False,0.0,31
Program 0,81,A5,56.625,56.686458,0.061458,90,0,False,0.0,31
Program 0,80,G#5,56.625,56.686458,0.061458,90,0,False,0.0,31
Program 0,81,A5,56.6875,56.748958,0.061458,90,0,False,0.0,31
Program 0,80,G#5,56.75,56.811458,0.061458,90,0,False,0.0,31
Program 0,83,B5,56.6875,56.873958,0.186458,90,0,False,0.0,31
Program 0,81,A5,56.8125,56.873958,0.061458,90,0,False,0.0,31
Program 0,80,G#5,56.875,56.936458,0.061458,90,0,False,0.0,31
Program 0,81,A5,56.9375,56.998958,0.061458,90,0,False,0.0,31
Program 0,79,G5,57.0,57.061458,0.061458,90,0,False,0.0,31
Program 0,81,A5,57.0625,57.123958,0.061458,90,0,False,0.0,31
Program 0,79,G5,57.125,57.186458,0.061458,90,0,False,0.0,31
Program 0,81,A5,57.1875,57.248958,0.061458,90,0,False,0.0,31
Program 0,79,G5,57.25,57.311458,0.061458,90,0,False,0.0,31
Program 0,81,A5,57.3125,57.373958,0.061458,90,0,False,0.0,31
Program 0,79,G5,57.375,57.436458,0.061458,90,0,False,0.0,31
Program 0,81,A5,57.4375,57.498958,0.061458,90,0,False,0.0,31
Program 0,78,F#5,57.5,57.561458,0.061458,90,0,False,0.0,31
Program 0,79,G5,57.5625,57.623958,0.061458,90,0,False,0.0,31
Program 0,78,F#5,57.625,57.686458,0.061458,90,0,False,0.0,31
Program 0,79,G5,57.6875,57.748958,0.061458,90,0,False,0.0,31
Program 0,78,F#5,57.75,57.811458,0.061458,90,0,False,0.0,31
Program 0,79,G5,57.8125,57.873958,0.061458,90,0,False,0.0,31
Program 0,78,F#5,57.875,57.936458,0.061458,90,0,False,0.0,31
Program 0,79,G5,57.9375,57.998958,0.061458,90,0,False,0.0,31
Program 0,77,F5,58.0,58.061458,0.061458,100,0,False,0.0,31
Program 0,79,G5,58.0625,58.123958,0.061458,100,0,False,0.0,31
Program 0,77,F5,58.125,58.186458,0.061458,100,0,False,0.0,31
Program 0,79,G5,58.1875,58.248958,0.061458,100,0,False,0.0,31
Program 0,77,F5,58.25,58.311458,0.061458,100,0,False,0.0,31
Program 0,79,G5,58.3125,58.373958,0.061458,100,0,False,0.0,31
Program 0,77,F5,58.375,58.436458,0.061458,100,0,False,0.0,31
Program 0,79,G5,58.4375,58.498958,0.061458,100,0,False,0.0,31
Program 0,76,E5,58.5,58.623958,0.123958,100,0,False,0.0,32
Program 0,77,F5,59.0,59.061458,0.061458,100,0,False,0.0,32
Program 0,79,G5,59.0625,59.123958,0.061458,100,0,False,0.0,32
Program 0,77,F5,59.125,59.186458,0.061458,100,0,False,0.0,32
Program 0,79,G5,59.1875,59.248958,0.061458,100,0,False,0.0,32
Program 0,77,F5,59.25,59.311458,0.061458,100,0,False,0.0,32
Program 0,79,G5,59.3125,59.373958,0.061458,100,0,False,0.0,32
Program 0,77,F5,59.375,59.436458,0.061458,100,0,False,0.0,32
Program 0,79,G5,59.4375,59.498958,0.061458,100,0,False,0.0,32
Program 0,76,E5,59.5,59.748958,0.248958,100,0,False,0.0,32
Program 0,74,D5,59.9375,59.998958,0.061458,100,0,False,0.0,32
Program 0,69,A4,60.0,60.248958,0.248958,100,0,False,0.0,32
Program 0,71,B4,60.25,60.311458,0.061458,100,0,False,0.0,32
Program 0,72,C5,60.3125,60.373958,0.061458,100,0,False,0.0,32
Program 0,71,B4,60.375,60.436458,0.061458,100,0,False,0.0,32
Program 0,72,C5,60.4375,60.498958,0.061458,100,0,False,0.0,32
Program 0,71,B4,60.5,60.561458,0.061458,100,0,False,0.0,33
Program 0,69,A4,60.5,60.582292,0.082292,100,0,False,0.0,33
Program 0,72,C5,60.5625,60.623958,0.061458,100,0,False,0.0,33
Program 0,81,A5,60.583333,60.665625,0.082292,100,0,False,0.0,33
Program 0,71,B4,60.625,60.686458,0.061458,100,0,False,0.0,33
Program 0,72,C5,60.6875,60.748958,0.061458,100,0,False,0.0,33
Program 0,79,G5,60.666667,60.748958,0.082292,100,0,False,0.0,33
Program 0,78,F#5,60.75,60.832292,0.082292,100,0,False,0.0,33
Program 0,76,E5,60.833333,60.915625,0.082292,100,0,False,0.0,33
Program 0,74,D5,60.916667,60.998958,0.082292,100,0,False,0.0,33
Program 0,69,A4,61.0,61.248958,0.248958,100,0,False,0.0,33
Program 0,71,B4,61.25,61.311458,0.061458,100,0,False,0.0,33
Program 0,72,C5,61.3125,61.373958,0.061458,100,0,False,0.0,33
Program 0,71,B4,61.375,61.436458,0.061458,100,0,False,0.0,33
Program 0,72,C5,61.4375,61.498958,0.061458,100,0,False,0.0,33
Program 0,69,A4,61.5,61.582292,0.082292,100,0,False,0.0,33
Program 0,81,A5,61.583333,61.665625,0.082292,100,0,False,0.0,33
Program 0,79,G5,61.666667,61.748958,0.082292,100,0,False,0.0,33
Program 0,78,F#5,61.75,61.832292,0.082292,100,0,False,0.0,33
Program 0,76,E5,61.833333,61.915625,0.082292,100,0,False,0.0,33
Program 0,74,D5,61.916667,61.998958,0.082292,100,0,False,0.0,33
Program 0,71,B4,62.0,62.082292,0.082292,100,0,False,0.0,33
Program 0,83,B5,62.083333,62.165625,0.082292,100,0,False,0.0,33
Program 0,81,A5,62.166667,62.248958,0.082292,100,0,False,0.0,33
Program 0,79,G5,62.25,62.332292,0.082292,100,0,False,0.0,33
Program 0,78,F#5,62.333333,62.415625,0.082292,100,0,False,0.0,33
Program 0,76,E5,62.416667,62.498958,0.082292,100,0,False,0.0,33
Program 0,78,F#5,62.5,62.582292,0.082292,100,0,False,0.0,34
Program 0,79,G5,62.583333,62.665625,0.082292,100,0,False,0.0,34
Program 0,81,A5,62.666667,62.748958,0.082292,100,0,False,0.0,34
Program 0,74,D5,62.75,62.832292,0.082292,100,0,False,0.0,34
Program 0,79,G5,62.833333,62.915625,0.082292,100,0,False,0.0,34
Program 0,76,E5,62.916667,62.998958,0.082292,100,0,False,0.0,34
Program 0,76,E5,63.0,63.061458,0.061458,100,0,False,0.0,34
Program 0,78,F#5,63.0625,63.123958,0.061458,100,0,False,0.0,34
Program 0,76,E5,63.125,63.186458,0.061458,100,0,False,0.0,34
Program 0,78,F#5,63.1875,63.248958,0.061458,100,0,False,0.0,34
Program 0,76,E5,63.25,63.311458,0.061458,100,0,False,0.0,34
Program 0,78,F#5,63.3125,63.373958,0.061458,100,0,False,0.0,34
Program 0,76,E5,63.375,63.436458,0.061458,100,0,False,0.0,34
Program 0,78,F#5,63.4375,63.498958,0.061458,100,0,False,0.0,34
Program 0,74,D5,63.5,63.998958,0.498958,100,0,False,0.0,34
Program 0,81,A5,64.0,64.373958,0.373958,90,0,False,0.0,34
Program 0,79,G5,64.375,64.415625,0.040625,90,0,False,0.0,34
Program 0,77,F5,64.416667,64.457292,0.040625,90,0,False,0.0,34
Program 0,76,E5,64.458333,64.498958,0.040625,90,0,False,0.0,34
Program 0,77,F5,64.5,64.561458,0.061458,90,0,False,0.0,35
Program 0,79,G5,64.5625,64.623958,0.061458,90,0,False,0.0,35
Program 0,77,F5,64.625,64.686458,0.061458,90,0,False,0.0,35
Program 0,79,G5,64.6875,64.748958,0.061458,90,0,False,0.0,35
Program 0,76,E5,64.75,64.998958,0.248958,90,0,False,0.0,35
Program 0,81,A5,65.0,65.373958,0.373958,70,0,False,0.0,35
Program 0,79,G5,65.375,65.415625,0.040625,70,0,False,0.0,35
Program 0,77,F5,65.416667,65.457292,0.040625,70,0,False,0.0,35
Program 0,76,E5,65.458333,65.498958,0.040625,70,0,False,0.0,35
Program 0,77,F5,65.5,65.561458,0.061458,70,0,False,0.0,35
Program 0,79,G5,65.5625,65.623958,0.061458,70,0,False,0.0,35
Program 0,77,F5,65.625,65.686458,0.061458,70,0,False,0.0,35
Program 0,79,G5,65.6875,65.748958,0.061458,70,0,False,0.0,35
Program 0,76,E5,65.75,65.998958,0.248958,70,0,False,0.0,35
Program 0,81,A5,66.0,66.373958,0.373958,70,0,False,0.0,35
Program 0,79,G5,66.375,66.415625,0.040625,70,0,False,0.0,35
Program 0,77,F5,66.416667,66.457292,0.040625,70,0,False,0.0,35
Program 0,76,E5,66.458333,66.498958,0.040625,70,0,False,0.0,35
Program 0,77,F5,66.5,66.561458,0.061458,70,0,False,0.0,36
Program 0,79,G5,66.5625,66.623958,0.061458,70,0,False,0.0,36
Program 0,77,F5,66.625,66.686458,0.061458,70,0,False,0.0,36
Program 0,79,G5,66.6875,66.748958,0.061458,70,0,False,0.0,36
Program 0,74,D5,66.75,66.936458,0.186458,70,0,False,0.0,36
Program 0,76,E5,66.9375,66.998958,0.061458,70,0,False,0.0,36
Program 0,77,F5,67.0,67.186458,0.186458,70,0,False,0.0,36
Program 0,76,E5,67.1875,67.248958,0.061458,70,0,False,0.0,36
Program 0,77,F5,67.25,67.436458,0.186458,70,0,False,0.0,36
Program 0,80,G#5,67.4375,67.498958,0.061458,70,0,False,0.0,36
Program 0,81,A5,67.5,67.748958,0.248958,90,0,False,0.0,36
Program 0,74,D5,67.9375,67.998958,0.061458,70,0,False,0.0,36
Program 0,69,A4,68.0,68.248958,0.248958,70,0,False,0.0,36
Program 0,71,B4,68.25,68.311458,0.061458,70,0,False,0.0,36
Program 0,72,C5,68.3125,68.373958,0.061458,70,0,False,0.0,36
Program 0,71,B4,68.375,68.436458,0.061458,70,0,False,0.0,36
Program 0,72,C5,68.4375,68.498958,0.061458,70,0,False,0.0,36
Program 0,71,B4,68.5,68.561458,0.061458,70,0,False,0.0,37
Program 0,69,A4,68.5,68.582292,0.082292,70,0,False,0.0,37
Program 0,72,C5,68.5625,68.623958,0.061458,70,0,False,0.0,37
Program 0,81,A5,68.583333,68.665625,0.082292,70,0,False,0.0,37
Program 0,71,B4,68.625,68.686458,0.061458,70,0,False,0.0,37
Program 0,72,C5,68.6875,68.748958,0.061458,70,0,False,0.0,37
Program 0,79,G5,68.666667,68.748958,0.082292,70,0,False,0.0,37
Program 0,78,F#5,68.75,68.832292,0.082292,70,0,False,0.0,37
Program 0,76,E5,68.833333,68.915625,0.082292,70,0,False,0.0,37
Program 0,74,D5,68.916667,68.998958,0.082292,70,0,False,0.0,37
Program 0,69,A4,69.0,69.248958,0.248958,70,0,False,0.0,37
Program 0,71,B4,69.25,69.311458,0.061458,70,0,False,0.0,37
Program 0,72,C5,69.3125,69.373958,0.061458,70,0,False,0.0,37
Program 0,71,B4,69.375,69.436458,0.061458,70,0,False,0.0,37
Program 0,72,C5,69.4375,69.498958,0.061458,70,0,False,0.0,37
Program 0,69,A4,69.5,69.582292,0.082292,70,0,False,0.0,37
Program 0,81,A5,69.583333,69.665625,0.082292,70,0,False,0.0,37
Program 0,79,G5,69.666667,69.748958,0.082292,70,0,False,0.0,37
Program 0,78,F#5,69.75,69.832292,0.082292,70,0,False,0.0,37
Program 0,76,E5,69.833333,69.915625,0.082292,70,0,False,0.0,37
Program 0,74,D5,69.916667,69.998958,0.082292,70,0,False,0.0,37
Program 0,71,B4,70.0,70.082292,0.082292,70,0,False,0.0,37
Program 0,83,B5,70.083333,70.165625,0.082292,70,0,False,0.0,37
Program 0,81,A5,70.166667,70.248958,0.082292,70,0,False,0.0,37
Program 0,79,G5,70.25,70.332292,0.082292,70,0,False,0.0,37
Program 0,78,F#5,70.333333,70.415625,0.082292,70,0,False,0.0,37
Program 0,76,E5,70.416667,70.498958,0.082292,70,0,False,0.0,37
Program 0,78,F#5,70.5,70.582292,0.082292,100,0,False,0.0,38
Program 0,81,A5,70.583333,70.665625,0.082292,100,0,False,0.0,38
Program 0,86,D6,70.666667,70.748958,0.082292,100,0,False,0.0,38
Program 0,74,D5,70.75,70.832292,0.082292,100,0,False,0.0,38
Program 0,79,G5,70.833333,70.915625,0.082292,100,0,False,0.0,38
Program 0,76,E5,70.916667,70.998958,0.082292,100,0,False,0.0,38
Program 0,76,E5,71.0,71.061458,0.061458,100,0,False,0.0,38
Program 0,78,F#5,71.0625,71.123958,0.061458,100,0,False,0.0,38
Program 0,76,E5,71.125,71.186458,0.061458,100,0,False,0.0,38
Program 0,78,F#5,71.1875,71.248958,0.061458,100,0,False,0.0,38
Program 0,76,E5,71.25,71.311458,0.061458,100,0,False,0.0,38
Program 0,78,F#5,71.3125,71.373958,0.061458,100,0,False,0.0,38
Program 0,76,E5,71.375,71.436458,0.061458,100,0,False,0.0,38
Program 0,78,F#5,71.4375,71.498958,0.061458,100,0,False,0.0,38
Program 0,74,D5,71.5,71.998958,0.498958,100,0,False,0.0,38
Program 0,81,A5,72.25,72.332292,0.082292,90,0,False,0.0,39
Program 0,78,F#5,72.333333,72.415625,0.082292,90,0,False,0.0,39
Program 0,74,D5,72.416667,72.498958,0.082292,90,0,False,0.0,39
Program 0,86,D6,72.5,72.58125,0.08125,90,0,False,0.0,40
Program 0,81,A5,72.75,72.873958,0.123958,90,0,False,0.0,40
Program 0,81,A5,73.0,73.123958,0.123958,90,0,False,0.0,40
Program 0,81,A5,73.25,73.373958,0.123958,90,0,False,0.0,40
Program 0,81,A5,73.5,73.530208,0.030208,90,0,False,0.0,40
Program 0,79,G5,73.53125,73.561458,0.030208,90,0,False,0.0,40
Program 0,78,F#5,73.5625,73.623958,0.061458,90,0,False,0.0,40
Program 0,79,G5,73.625,73.686458,0.061458,90,0,False,0.0,40
Program 0,81,A5,73.6875,73.748958,0.061458,90,0,False,0.0,40
Program 0,83,B5,73.75,74.248958,0.498958,90,0,False,0.0,40
Program 0,76,E5,74.25,74.373958,0.123958,90,0,False,0.0,40
Program 0,79,G5,74.375,74.498958,0.123958,90,0,False,0.0,40
Program 0,79,G5,74.5,74.623958,0.123958,90,0,False,0.0,41
Program 0,78,F#5,74.625,74.748958,0.123958,90,0,False,0.0,41
Program 0,83,B5,74.75,74.873958,0.123958,90,0,False,0.0,41
Program 0,81,A5,74.875,74.998958,0.123958,90,0,False,0.0,41
Program 0,79,G5,75.0,75.123958,0.123958,90,0,False,0.0,41
Program 0,78,F#5,75.125,75.248958,0.123958,90,0,False,0.0,41
Program 0,76,E5,75.25,75.373958,0.123958,90,0,False,0.0,41
Program 0,74,D5,75.375,75.498958,0.123958,90,0,False,0.0,41
Program 0,73,C#5,75.5,75.582292,0.082292,90,0,False,0.0,41
Program 0,74,D5,75.583333,75.665625,0.082292,90,0,False,0.0,41
Program 0,76,E5,75.666667,75.748958,0.082292,90,0,False,0.0,41
Program 0,74,D5,75.75,75.998958,0.248958,90,0,False,0.0,41
Program 0,74,D5,76.25,76.332292,0.082292,70,0,False,0.0,41
Program 0,71,B4,76.333333,76.415625,0.082292,70,0,False,0.0,41
Program 0,67,G4,76.416667,76.498958,0.082292,70,0,False,0.0,41
Program 0,79,G5,76.5,76.58125,0.08125,70,0,False,0.0,42
Program 0,79,G5,76.75,76.873958,0.123958,70,0,False,0.0,42
Program 0,79,G5,77.0,77.123958,0.123958,70,0,False,0.0,42
Program 0,79,G5,77.25,77.373958,0.123958,70,0,False,0.0,42
Program 0,77,F5,77.5,77.561458,0.061458,70,0,False,0.0,42
Program 0,79,G5,77.5625,77.623958,0.061458,70,0,False,0.0,42
Program 0,77,F5,77.625,77.686458,0.061458,70,0,False,0.0,42
Program 0,79,G5,77.6875,77.748958,0.061458,70,0,False,0.0,42
Program 0,77,F5,77.75,77.811458,0.061458,70,0,False,0.0,42
Program 0,79,G5,77.8125,77.873958,0.061458,70,0,False,0.0,42
Program 0,77,F5,77.875,77.936458,0.061458,70,0,False,0.0,42
Program 0,79,G5,77.9375,77.998958,0.061458,70,0,False,0.0,42
Program 0,77,F5,78.0,78.061458,0.061458,81,0,False,0.0,42
Program 0,79,G5,78.061458,78.0625,0.001042,81,0,False,0.0,42
Program 0,79,G5,78.0625,78.123958,0.061458,70,0,False,0.0,42
Program 0,77,F5,78.123958,78.125,0.001042,81,0,False,0.0,42
Program 0,77,F5,78.125,78.186458,0.061458,70,0,False,0.0,42
Program 0,79,G5,78.1875,78.248958,0.061458,81,0,False,0.0,42
Program 0,77,F5,78.248958,78.25,0.001042,81,0,False,0.0,42
Program 0,77,F5,78.25,78.311458,0.061458,70,0,False,0.0,42
Program 0,79,G5,78.311458,78.3125,0.001042,81,0,False,0.0,42
Program 0,79,G5,78.3125,78.373958,0.061458,70,0,False,0.0,42
Program 0,76,E5,78.375,78.436458,0.061458,90,0,False,0.0,42
Program 0,74,D5,78.4375,78.498958,0.061458,90,0,False,0.0,42
Program 0,72,C5,78.5,78.748958,0.248958,81,0,False,0.0,43
Program 0,64,E4,78.875,78.998958,0.123958,81,0,False,0.0,43
Program 0,66,F#4,79.125,79.248958,0.123958,81,0,False,0.0,43
Program 0,68,G#4,79.375,79.498958,0.123958,81,0,False,0.0,43
Program 0,69,A4,79.5,79.748958,0.248958,81,0,False,0.0,43
Program 0,72,C5,79.75,79.998958,0.248958,81,0,False,0.0,43
Program 0,72,C5,80.0,80.123958,0.123958,81,0,False,0.0,43
Program 0,72,C5,80.25,80.373958,0.123958,81,0,False,0.0,43
Program 0,72,C5,80.5,80.560417,0.060417,90,0,False,0.0,44
Program 0,74,D5,80.561458,80.621875,0.060417,90,0,False,0.0,44
Program 0,72,C5,80.623958,80.684375,0.060417,90,0,False,0.0,44
Program 0,74,D5,80.6875,80.747917,0.060417,90,0,False,0.0,44
Program 0,72,C5,80.748958,80.809375,0.060417,90,0,False,0.0,44
Program 0,74,D5,80.811458,80.871875,0.060417,90,0,False,0.0,44
Program 0,71,B4,80.875,80.936458,0.061458,90,0,False,0.0,44
Program 0,72,C5,80.9375,80.998958,0.061458,90,0,False,0.0,44
