instrument,pitch,noteName,startSec,endSec,durationSec,velocity,program,isDrum,bpm,measure
Program 0,86,D6,100.657935,100.854481,0.196546,33,0,False,210.444163125,83
Program 0,82,A#5,101.052672,101.249218,0.196546,33,0,False,210.444163125,84
Program 0,84,C6,101.447409,101.643955,0.196546,33,0,False,210.444163125,84
Program 0,92,G#6,100.657935,101.841324,1.183389,33,0,False,210.444163125,83
Program 0,78,F#5,100.657935,101.841324,1.183389,33,0,False,210.444163125,83
Program 0,80,G#5,101.842146,102.038692,0.196546,33,0,False,210.444163125,84
Program 0,82,A#5,102.236883,102.433429,0.196546,33,0,False,210.444163125,85
Program 0,84,C6,102.63162,102.828166,0.196546,33,0,False,210.444163125,85
Program 0,86,D6,103.026357,103.222903,0.196546,33,0,False,210.444163125,85
Program 0,82,A#5,103.421094,103.61764,0.196546,33,0,False,210.444163125,86
Program 0,84,C6,103.815831,104.012377,0.196546,33,0,False,210.444163125,86
Program 0,92,G#6,103.026357,104.209746,1.183389,33,0,False,210.444163125,85
Program 0,78,F#5,103.026357,104.209746,1.183389,33,0,False,210.444163125,85
Program 0,80,G#5,104.210568,104.584746,0.374178,33,0,False,210.444163125,86
Program 0,98,D7,104.605305,104.736062,0.130757,64,0,False,210.444163125,87
Program 0,102,F#7,104.605305,104.736062,0.130757,64,0,False,210.444163125,87
Program 0,94,A#6,104.736884,104.861062,0.124178,62,0,False,210.444163125,87
Program 0,96,C7,104.868463,104.99922,0.130757,59,0,False,210.444163125,87
Program 0,100,E7,104.868463,104.99922,0.130757,59,0,False,210.444163125,87
Program 0,92,G#6,105.000042,105.12422,0.124178,57,0,False,210.444163125,87
Program 0,94,A#6,105.131621,105.262378,0.130757,54,0,False,210.444163125,87
Program 0,98,D7,105.131621,105.262378,0.130757,54,0,False,210.444163125,87
Program 0,90,F#6,105.2632,105.387378,0.124178,52,0,False,210.444163125,87
Program 0,86,D6,105.789516,105.920273,0.130757,49,0,False,210.444163125,88
Program 0,90,F#6,105.789516,105.920273,0.130757,49,0,False,210.444163125,88
Program 0,82,A#5,105.921095,106.045273,0.124178,49,0,False,210.444163125,88
Program 0,84,C6,106.052674,106.183431,0.130757,49,0,False,210.444163125,88
Program 0,88,E6,106.052674,106.183431,0.130757,49,0,False,210.444163125,88
Program 0,82,A#5,106.315832,106.446589,0.130757,49,0,False,210.444163125,88
Program 0,86,D6,106.315832,106.446589,0.130757,49,0,False,210.444163125,88
Program 0,78,F#5,106.447411,106.571589,0.124178,49,0,False,210.444163125,88
Program 0,80,G#5,106.184253,106.578168,0.393915,49,0,False,210.444163125,88
Program 0,98,D7,106.973727,107.104484,0.130757,64,0,False,210.444163125,89
Program 0,102,F#7,106.973727,107.104484,0.130757,64,0,False,210.444163125,89
Program 0,94,A#6,107.105306,107.229484,0.124178,62,0,False,210.444163125,89
Program 0,96,C7,107.236885,107.367642,0.130757,59,0,False,210.444163125,89
Program 0,100,E7,107.236885,107.367642,0.130757,59,0,False,210.444163125,89
Program 0,92,G#6,107.368464,107.492642,0.124178,57,0,False,210.444163125,89
Program 0,94,A#6,107.500043,107.6308,0.130757,54,0,False,210.444163125,89
Program 0,98,D7,107.500043,107.6308,0.130757,54,0,False,210.444163125,89
Program 0,90,F#6,107.631622,107.7558,0.124178,52,0,False,210.444163125,89
Program 0,86,D6,108.157938,108.288695,0.130757,49,0,False,210.444163125,90
Program 0,90,F#6,108.157938,108.288695,0.130757,49,0,False,210.444163125,90
Program 0,82,A#5,108.289517,108.413695,0.124178,47,0,False,210.444163125,90
Program 0,84,C6,108.421096,108.551853,0.130757,44,0,False,210.444163125,90
Program 0,88,E6,108.421096,108.551853,0.130757,44,0,False,210.444163125,90
Program 0,82,A#5,108.684254,108.815011,0.130757,39,0,False,210.444163125,90
Program 0,86,D6,108.684254,108.815011,0.130757,39,0,False,210.444163125,90
Program 0,78,F#5,108.815833,108.940011,0.124178,36,0,False,210.444163125,90
Program 0,80,G#5,108.552675,108.94659,0.393915,41,0,False,210.444163125,90
Program 0,66,F#4,109.046096,109.143958,0.097862,33,0,False,210.444163125,91
Program 0,66,F#4,109.243465,109.336392,0.092928,33,0,False,210.444163125,91
Program 0,68,G#4,109.14478,109.341327,0.196546,33,0,False,210.444163125,91
Program 0,66,F#4,109.342149,109.440011,0.097862,33,0,False,210.444163125,91
Program 0,64,E4,109.440833,109.538695,0.097862,33,0,False,210.444163125,91
Program 0,66,F#4,109.539518,109.637379,0.097862,33,0,False,210.444163125,91
Program 0,64,E4,109.638202,109.731129,0.092928,33,0,False,210.444163125,91
Program 0,64,E4,109.736886,109.834748,0.097862,33,0,False,210.444163125,91
Program 0,62,D4,109.83557,109.933432,0.097862,33,0,False,210.444163125,91
Program 0,64,E4,109.934254,110.032116,0.097862,33,0,False,210.444163125,91
Program 0,62,D4,110.032939,110.125866,0.092928,33,0,False,210.444163125,91
Program 0,62,D4,110.131623,110.229485,0.097862,33,0,False,210.444163125,91
Program 0,60,C4,110.230307,110.328169,0.097862,33,0,False,210.444163125,92
Program 0,62,D4,110.328992,110.426853,0.097862,33,0,False,210.444163125,92
Program 0,60,C4,110.427676,110.520603,0.092928,33,0,False,210.444163125,92
Program 0,60,C4,110.52636,110.624222,0.097862,33,0,False,210.444163125,92
Program 0,58,A#3,110.625044,110.722906,0.097862,33,0,False,210.444163125,92
Program 0,60,C4,110.723729,110.82159,0.097862,33,0,False,210.444163125,92
Program 0,58,A#3,110.822413,110.91534,0.092928,33,0,False,210.444163125,92
Program 0,58,A#3,110.921097,111.018959,0.097862,33,0,False,210.444163125,92
Program 0,56,G#3,111.019781,111.117643,0.097862,33,0,False,210.444163125,92
Program 0,58,A#3,111.118465,111.216327,0.097862,33,0,False,210.444163125,92
Program 0,56,G#3,111.21715,111.310077,0.092928,33,0,False,210.444163125,92
Program 0,56,G#3,111.315834,111.413696,0.097862,33,0,False,210.444163125,92
Program 0,54,F#3,111.414518,111.51238,0.097862,33,0,False,210.444163125,93
Program 0,56,G#3,111.513203,111.611064,0.097862,33,0,False,210.444163125,93
Program 0,54,F#3,111.611887,111.704814,0.092928,33,0,False,210.444163125,93
Program 0,54,F#3,111.710571,111.808433,0.097862,33,0,False,210.444163125,93
Program 0,52,E3,111.809255,111.907117,0.097862,33,0,False,210.444163125,93
Program 0,54,F#3,111.907939,112.005801,0.097862,33,0,False,210.444163125,93
Program 0,52,E3,112.006624,112.099551,0.092928,33,0,False,210.444163125,93
Program 0,52,E3,112.105308,112.20317,0.097862,33,0,False,210.444163125,93
Program 0,50,D3,112.203992,112.301854,0.097862,33,0,False,210.444163125,93
Program 0,52,E3,112.302677,112.400538,0.097862,33,0,False,210.444163125,93
Program 0,50,D3,112.401361,112.494288,0.092928,33,0,False,210.444163125,93
Program 0,50,D3,112.500045,112.597907,0.097862,33,0,False,210.444163125,93
Program 0,48,C3,112.598729,112.696591,0.097862,33,0,False,210.444163125,94
Program 0,50,D3,112.697413,112.795275,0.097862,33,0,False,210.444163125,94
Program 0,48,C3,112.796098,112.889025,0.092928,33,0,False,210.444163125,94
Program 0,48,C3,112.894782,112.992644,0.097862,33,0,False,210.444163125,94
Program 0,46,A#2,112.993466,113.091328,0.097862,33,0,False,210.444163125,94
Program 0,48,C3,113.092151,113.190012,0.097862,33,0,False,210.444163125,94
Program 0,46,A#2,113.190835,113.283762,0.092928,33,0,False,210.444163125,94
Program 0,46,A#2,113.289519,113.387381,0.097862,33,0,False,210.444163125,94
Program 0,44,G#2,113.388203,113.486065,0.097862,33,0,False,210.444163125,94
Program 0,46,A#2,113.486887,113.584749,0.097862,33,0,False,210.444163125,94
Program 0,44,G#2,113.585572,113.678499,0.092928,33,0,False,210.444163125,94
Program 0,44,G#2,113.684256,113.782118,0.097862,33,0,False,210.444163125,94
Program 0,42,F#2,113.78294,113.880802,0.097862,33,0,False,210.444163125,95
Program 0,44,G#2,113.881625,113.979486,0.097862,33,0,False,210.444163125,95
Program 0,42,F#2,113.980309,114.073236,0.092928,33,0,False,210.444163125,95
Program 0,42,F#2,114.078993,114.176855,0.097862,33,0,False,210.444163125,95
Program 0,40,E2,114.177677,114.275539,0.097862,33,0,False,210.444163125,95
Program 0,42,F#2,114.276362,114.374223,0.097862,33,0,False,210.444163125,95
Program 0,40,E2,114.375046,114.467973,0.092928,33,0,False,210.444163125,95
Program 0,40,E2,114.47373,114.571592,0.097862,33,0,False,210.444163125,95
Program 0,38,D2,114.572414,114.670276,0.097862,33,0,False,210.444163125,95
Program 0,40,E2,114.671098,114.76896,0.097862,33,0,False,210.444163125,95
Program 0,38,D2,114.769783,114.86271,0.092928,33,0,False,210.444163125,95
Program 0,48,C3,116.151362,116.249224,0.097862,49,0,False,210.444163125,97
Program 0,57,A3,116.250046,116.347908,0.097862,49,0,False,210.444163125,97
Program 0,48,C3,116.348731,116.446593,0.097862,49,0,False,210.444163125,97
Program 0,50,D3,116.546099,116.643961,0.097862,49,0,False,210.444163125,97
Program 0,57,A3,116.644784,116.742645,0.097862,49,0,False,210.444163125,97
Program 0,50,D3,116.743468,116.84133,0.097862,49,0,False,210.444163125,97
Program 0,52,E3,116.940836,117.038698,0.097862,49,0,False,210.444163125,97
Program 0,57,A3,117.03952,117.137382,0.097862,49,0,False,210.444163125,97
Program 0,52,E3,117.138205,117.236067,0.097862,49,0,False,210.444163125,97
Program 0,53,F3,117.335573,117.433435,0.097862,49,0,False,210.444163125,98
Program 0,57,A3,117.434258,117.532119,0.097862,49,0,False,210.444163125,98
Program 0,53,F3,117.532942,117.630804,0.097862,49,0,False,210.444163125,98
Program 0,50,D3,117.73031,117.828172,0.097862,49,0,False,210.444163125,98
Program 0,57,A3,117.828995,117.926856,0.097862,49,0,False,210.444163125,98
Program 0,50,D3,117.927679,118.025541,0.097862,49,0,False,210.444163125,98
Program 0,52,E3,118.125047,118.222909,0.097862,49,0,False,210.444163125,98
Program 0,57,A3,118.223731,118.321593,0.097862,49,0,False,210.444163125,98
Program 0,52,E3,118.322416,118.415343,0.092928,49,0,False,210.444163125,98
Program 0,48,C3,118.519784,118.617646,0.097862,49,0,False,210.444163125,99
Program 0,57,A3,118.618469,118.71633,0.097862,49,0,False,210.444163125,99
Program 0,48,C3,118.717153,118.815015,0.097862,49,0,False,210.444163125,99
Program 0,50,D3,118.914521,119.012383,0.097862,49,0,False,210.444163125,99
Program 0,57,A3,119.013205,119.111067,0.097862,49,0,False,210.444163125,99
Program 0,50,D3,119.11189,119.209752,0.097862,49,0,False,210.444163125,99
Program 0,52,E3,119.309258,119.40712,0.097862,49,0,False,210.444163125,99
Program 0,57,A3,119.407943,119.505804,0.097862,49,0,False,210.444163125,99
Program 0,52,E3,119.506627,119.604489,0.097862,49,0,False,210.444163125,99
Program 0,53,F3,119.703995,119.801857,0.097862,49,0,False,210.444163125,100
Program 0,57,A3,119.802679,119.900541,0.097862,49,0,False,210.444163125,100
Program 0,53,F3,119.901364,119.999226,0.097862,49,0,False,210.444163125,100
Program 0,50,D3,120.098732,120.196594,0.097862,49,0,False,210.444163125,100
Program 0,57,A3,120.197417,120.295278,0.097862,49,0,False,210.444163125,100
Program 0,50,D3,120.296101,120.393963,0.097862,49,0,False,210.444163125,100
Program 0,52,E3,120.493469,120.591331,0.097862,49,0,False,210.444163125,100
Program 0,57,A3,120.592153,120.690015,0.097862,49,0,False,210.444163125,100
Program 0,52,E3,120.690838,120.783765,0.092928,49,0,False,210.444163125,100
Program 0,58,A#3,120.888206,120.986068,0.097862,49,0,False,210.444163125,101
Program 0,64,E4,120.986891,121.084752,0.097862,49,0,False,210.444163125,101
Program 0,58,A#3,121.085575,121.183437,0.097862,49,0,False,210.444163125,101
Program 0,55,G3,121.282943,121.380805,0.097862,49,0,False,210.444163125,101
Program 0,61,C#4,121.381628,121.479489,0.097862,49,0,False,210.444163125,101
Program 0,55,G3,121.480312,121.578174,0.097862,49,0,False,210.444163125,101
Program 0,57,A3,121.67768,121.775542,0.097862,49,0,False,210.444163125,101
Program 0,62,D4,121.776364,121.874226,0.097862,49,0,False,210.444163125,101
Program 0,45,A2,119.605311,121.972911,2.3676,49,0,False,210.444163125,99
Program 0,57,A3,121.875049,121.972911,0.097862,49,0,False,210.444163125,101
Program 0,58,A#3,122.072417,122.170279,0.097862,49,0,False,210.444163125,102
Program 0,64,E4,122.171102,122.268963,0.097862,49,0,False,210.444163125,102
Program 0,58,A#3,122.269786,122.367648,0.097862,49,0,False,210.444163125,102
Program 0,62,D4,122.467154,122.565016,0.097862,49,0,False,210.444163125,102
Program 0,67,G4,122.565838,122.6637,0.097862,49,0,False,210.444163125,102
Program 0,62,D4,122.664523,122.762385,0.097862,49,0,False,210.444163125,102
Program 0,60,C4,122.861891,122.959753,0.097862,49,0,False,210.444163125,102
Program 0,65,F4,122.960576,123.058437,0.097862,49,0,False,210.444163125,102
Program 0,60,C4,123.05926,123.152187,0.092928,49,0,False,210.444163125,102
Program 0,58,A#3,123.256628,123.35449,0.097862,49,0,False,210.444163125,103
Program 0,64,E4,123.355312,123.453174,0.097862,49,0,False,210.444163125,103
Program 0,58,A#3,123.453997,123.551859,0.097862,49,0,False,210.444163125,103
Program 0,55,G3,123.651365,123.749227,0.097862,49,0,False,210.444163125,103
Program 0,61,C#4,123.75005,123.847911,0.097862,49,0,False,210.444163125,103
Program 0,55,G3,123.848734,123.946596,0.097862,49,0,False,210.444163125,103
Program 0,57,A3,124.046102,124.143964,0.097862,49,0,False,210.444163125,103
Program 0,62,D4,124.144786,124.242648,0.097862,49,0,False,210.444163125,103
Program 0,45,A2,121.973733,124.341333,2.3676,49,0,False,210.444163125,101
Program 0,57,A3,124.243471,124.341333,0.097862,49,0,False,210.444163125,103
Program 0,58,A#3,124.440839,124.538701,0.097862,49,0,False,210.444163125,104
Program 0,64,E4,124.539524,124.637385,0.097862,49,0,False,210.444163125,104
Program 0,58,A#3,124.638208,124.73607,0.097862,49,0,False,210.444163125,104
Program 0,62,D4,124.835576,124.933438,0.097862,49,0,False,210.444163125,104
Program 0,67,G4,124.934261,125.032122,0.097862,49,0,False,210.444163125,104
Program 0,62,D4,125.032945,125.130807,0.097862,49,0,False,210.444163125,104
Program 0,60,C4,125.230313,125.328175,0.097862,49,0,False,210.444163125,104
Program 0,65,F4,125.328997,125.426859,0.097862,49,0,False,210.444163125,104
Program 0,60,C4,125.427682,125.520609,0.092928,49,0,False,210.444163125,104
Program 0,45,A2,124.342155,125.525544,1.183389,49,0,False,210.444163125,103
Program 0,62,D4,125.526366,125.624228,0.097862,49,0,False,210.444163125,104
Program 0,65,F4,125.62505,125.722912,0.097862,49,0,False,210.444163125,105
Program 0,71,B4,125.723735,125.821596,0.097862,49,0,False,210.444163125,105
Program 0,65,F4,125.822419,125.920281,0.097862,49,0,False,210.444163125,105
Program 0,65,F4,125.921103,126.018965,0.097862,49,0,False,210.444163125,105
Program 0,68,G#4,126.019787,126.117649,0.097862,49,0,False,210.444163125,105
Program 0,74,D5,126.118471,126.216333,0.097862,49,0,False,210.444163125,105
Program 0,68,G#4,126.217156,126.315018,0.097862,49,0,False,210.444163125,105
Program 0,64,E4,126.31584,126.413702,0.097862,49,0,False,210.444163125,105
Program 0,67,G4,126.414524,126.512386,0.097862,49,0,False,210.444163125,105
Program 0,72,C5,126.513209,126.61107,0.097862,49,0,False,210.444163125,105
Program 0,67,G4,126.611893,126.709755,0.097862,49,0,False,210.444163125,105
Program 0,70,A#4,126.809261,126.907123,0.097862,49,0,False,210.444163125,106
Program 0,76,E5,126.907945,127.005807,0.097862,49,0,False,210.444163125,106
Program 0,70,A#4,127.00663,127.104492,0.097862,49,0,False,210.444163125,106
Program 0,73,C#5,127.203998,127.30186,0.097862,49,0,False,210.444163125,106
Program 0,79,G5,127.302683,127.400544,0.097862,49,0,False,210.444163125,106
Program 0,73,C#5,127.401367,127.499229,0.097862,49,0,False,210.444163125,106
Program 0,72,C5,127.598735,127.696597,0.097862,49,0,False,210.444163125,106
Program 0,77,F5,127.697419,127.795281,0.097862,49,0,False,210.444163125,106
Program 0,72,C5,127.796104,127.889031,0.092928,49,0,False,210.444163125,106
Program 0,62,D4,127.894788,127.99265,0.097862,49,0,False,210.444163125,106
Program 0,65,F4,127.993472,128.091334,0.097862,49,0,False,210.444163125,107
Program 0,71,B4,128.092156,128.190018,0.097862,49,0,False,210.444163125,107
Program 0,65,F4,128.190841,128.288703,0.097862,49,0,False,210.444163125,107
Program 0,65,F4,128.289525,128.387387,0.097862,49,0,False,210.444163125,107
Program 0,68,G#4,128.388209,128.486071,0.097862,49,0,False,210.444163125,107
Program 0,74,D5,128.486894,128.584755,0.097862,49,0,False,210.444163125,107
Program 0,68,G#4,128.585578,128.68344,0.097862,49,0,False,210.444163125,107
Program 0,64,E4,128.684262,128.782124,0.097862,49,0,False,210.444163125,107
Program 0,67,G4,128.782946,128.880808,0.097862,49,0,False,210.444163125,107
Program 0,72,C5,128.88163,128.979492,0.097862,49,0,False,210.444163125,107
Program 0,67,G4,128.980315,129.078177,0.097862,49,0,False,210.444163125,107
Program 0,67,G4,129.078999,129.176861,0.097862,49,0,False,210.444163125,107
Program 0,70,A#4,129.177683,129.275545,0.097862,49,0,False,210.444163125,108
Program 0,76,E5,129.276367,129.374229,0.097862,49,0,False,210.444163125,108
Program 0,70,A#4,129.375052,129.472914,0.097862,49,0,False,210.444163125,108
Program 0,73,C#5,129.57242,129.670282,0.097862,49,0,False,210.444163125,108
Program 0,79,G5,129.671105,129.768966,0.097862,49,0,False,210.444163125,108
Program 0,73,C#5,129.769789,129.867651,0.097862,49,0,False,210.444163125,108
Program 0,70,A#4,129.967157,130.065019,0.097862,49,0,False,210.444163125,108
Program 0,76,E5,130.065842,130.163703,0.097862,49,0,False,210.444163125,108
Program 0,70,A#4,130.164526,130.257453,0.092928,49,0,False,210.444163125,108
Program 0,65,F4,130.26321,130.361072,0.097862,49,0,False,210.444163125,108
Program 0,68,G#4,130.361894,130.459756,0.097862,49,0,False,210.444163125,109
Program 0,74,D5,130.460578,130.55844,0.097862,49,0,False,210.444163125,109
Program 0,68,G#4,130.559263,130.657125,0.097862,49,0,False,210.444163125,109
Program 0,67,G4,130.657947,130.755809,0.097862,49,0,False,210.444163125,109
Program 0,71,B4,130.756631,130.854493,0.097862,49,0,False,210.444163125,109
Program 0,76,E5,130.855315,130.953177,0.097862,49,0,False,210.444163125,109
Program 0,71,B4,130.954,131.051862,0.097862,49,0,False,210.444163125,109
Program 0,65,F4,131.052684,131.150546,0.097862,49,0,False,210.444163125,109
Program 0,69,A4,131.151368,131.24923,0.097862,49,0,False,210.444163125,109
Program 0,74,D5,131.250053,131.347914,0.097862,49,0,False,210.444163125,109
Program 0,69,A4,131.348737,131.446599,0.097862,49,0,False,210.444163125,109
Program 0,62,D4,131.447421,131.545283,0.097862,49,0,False,210.444163125,109
Program 0,65,F4,131.546105,131.643967,0.097862,49,0,False,210.444163125,110
Program 0,71,B4,131.64479,131.742651,0.097862,49,0,False,210.444163125,110
Program 0,65,F4,131.743474,131.841336,0.097862,49,0,False,210.444163125,110
Program 0,64,E4,131.842158,131.94002,0.097862,49,0,False,210.444163125,110
Program 0,68,G#4,131.940842,132.038704,0.097862,49,0,False,210.444163125,110
Program 0,74,D5,132.039526,132.137388,0.097862,49,0,False,210.444163125,110
Program 0,68,G#4,132.138211,132.236073,0.097862,49,0,False,210.444163125,110
Program 0,64,E4,132.236895,132.334757,0.097862,49,0,False,210.444163125,110
Program 0,65,F4,132.335579,132.433441,0.097862,49,0,False,210.444163125,110
Program 0,71,B4,132.434264,132.532125,0.097862,49,0,False,210.444163125,110
Program 0,65,F4,132.532948,132.625875,0.092928,49,0,False,210.444163125,110
Program 0,60,C4,132.631632,132.729494,0.097862,49,0,False,210.444163125,110
Program 0,63,D#4,132.730316,132.828178,0.097862,49,0,False,210.444163125,111
Program 0,69,A4,132.829001,132.926862,0.097862,49,0,False,210.444163125,111
Program 0,63,D#4,132.927685,133.025547,0.097862,49,0,False,210.444163125,111
Program 0,62,D4,133.026369,133.124231,0.097862,49,0,False,210.444163125,111
Program 0,66,F#4,133.125053,133.222915,0.097862,49,0,False,210.444163125,111
Program 0,72,C5,133.223737,133.321599,0.097862,49,0,False,210.444163125,111
Program 0,66,F#4,133.322422,133.420284,0.097862,49,0,False,210.444163125,111
Program 0,60,C4,133.421106,133.518968,0.097862,49,0,False,210.444163125,111
Program 0,63,D#4,133.51979,133.617652,0.097862,49,0,False,210.444163125,111
Program 0,69,A4,133.618474,133.716336,0.097862,49,0,False,210.444163125,111
Program 0,63,D#4,133.717159,133.815021,0.097862,49,0,False,210.444163125,111
Program 0,60,C4,133.815843,133.913705,0.097862,49,0,False,210.444163125,111
Program 0,63,D#4,133.914527,134.012389,0.097862,49,0,False,210.444163125,112
Program 0,69,A4,134.013212,134.111073,0.097862,49,0,False,210.444163125,112
Program 0,63,D#4,134.111896,134.209758,0.097862,49,0,False,210.444163125,112
Program 0,62,D4,134.21058,134.308442,0.097862,49,0,False,210.444163125,112
Program 0,65,F4,134.309264,134.407126,0.097862,49,0,False,210.444163125,112
Program 0,72,C5,134.407949,134.50581,0.097862,49,0,False,210.444163125,112
Program 0,65,F4,134.506633,134.604495,0.097862,49,0,False,210.444163125,112
Program 0,60,C4,134.605317,134.703179,0.097862,49,0,False,210.444163125,112
Program 0,63,D#4,134.704001,134.801863,0.097862,49,0,False,210.444163125,112
Program 0,69,A4,134.802685,134.900547,0.097862,49,0,False,210.444163125,112
Program 0,63,D#4,134.90137,134.994297,0.092928,49,0,False,210.444163125,112
Program 0,63,D#4,135.098738,135.1966,0.097862,49,0,False,210.444163125,113
Program 0,69,A4,135.197422,135.295284,0.097862,49,0,False,210.444163125,113
Program 0,63,D#4,135.296107,135.393969,0.097862,49,0,False,210.444163125,113
Program 0,66,F#4,135.493475,135.591337,0.097862,49,0,False,210.444163125,113
Program 0,72,C5,135.59216,135.690021,0.097862,49,0,False,210.444163125,113
Program 0,66,F#4,135.690844,135.788706,0.097862,49,0,False,210.444163125,113
Program 0,63,D#4,135.888212,135.986074,0.097862,49,0,False,210.444163125,113
Program 0,69,A4,135.986897,136.084758,0.097862,49,0,False,210.444163125,113
Program 0,63,D#4,136.085581,136.183443,0.097862,49,0,False,210.444163125,113
Program 0,60,C4,136.184265,136.282127,0.097862,49,0,False,210.444163125,113
Program 0,63,D#4,136.282949,136.380811,0.097862,49,0,False,210.444163125,114
Program 0,69,A4,136.381633,136.479495,0.097862,49,0,False,210.444163125,114
Program 0,63,D#4,136.480318,136.57818,0.097862,49,0,False,210.444163125,114
Program 0,62,D4,136.579002,136.676864,0.097862,49,0,False,210.444163125,114
Program 0,65,F4,136.677686,136.775548,0.097862,49,0,False,210.444163125,114
Program 0,72,C5,136.776371,136.874232,0.097862,49,0,False,210.444163125,114
Program 0,65,F4,136.875055,136.972917,0.097862,49,0,False,210.444163125,114
Program 0,60,C4,136.973739,137.071601,0.097862,49,0,False,210.444163125,114
Program 0,63,D#4,137.072423,137.170285,0.097862,49,0,False,210.444163125,114
Program 0,69,A4,137.171108,137.268969,0.097862,49,0,False,210.444163125,114
Program 0,63,D#4,137.269792,137.362719,0.092928,49,0,False,210.444163125,114
Program 0,45,A2,141.342162,141.36601,0.023849,96,0,False,210.444163125,118
Program 0,47,B2,141.368478,141.392326,0.023849,97,0,False,210.444163125,118
Program 0,48,C3,141.394793,141.418642,0.023849,97,0,False,210.444163125,118
Program 0,50,D3,141.421109,141.444958,0.023849,98,0,False,210.444163125,118
Program 0,52,E3,141.447425,141.471274,0.023849,98,0,False,210.444163125,118
Program 0,53,F3,141.473741,141.497589,0.023849,99,0,False,210.444163125,118
Program 0,57,A3,141.500057,141.523905,0.023849,99,0,False,210.444163125,118
Program 0,59,B3,141.526372,141.550221,0.023849,100,0,False,210.444163125,118
Program 0,60,C4,141.552688,141.576537,0.023849,100,0,False,210.444163125,118
Program 0,62,D4,141.579004,141.602853,0.023849,101,0,False,210.444163125,118
Program 0,64,E4,141.60532,141.629168,0.023849,101,0,False,210.444163125,118
Program 0,65,F4,141.631636,141.655484,0.023849,102,0,False,210.444163125,118
Program 0,67,G4,141.657951,141.6818,0.023849,102,0,False,210.444163125,118
Program 0,69,A4,141.684267,141.708116,0.023849,103,0,False,210.444163125,118
Program 0,71,B4,141.710583,141.734432,0.023849,104,0,False,210.444163125,118
Program 0,72,C5,141.736899,141.760747,0.023849,104,0,False,210.444163125,118
Program 0,74,D5,141.763215,141.787063,0.023849,105,0,False,210.444163125,118
Program 0,76,E5,141.78953,141.813379,0.023849,105,0,False,210.444163125,118
Program 0,77,F5,141.815846,141.839695,0.023849,106,0,False,210.444163125,118
Program 0,79,G5,141.842162,141.866011,0.023849,106,0,False,210.444163125,118
Program 0,81,A5,141.868478,141.892326,0.023849,107,0,False,210.444163125,118
Program 0,83,B5,141.894794,141.918642,0.023849,107,0,False,210.444163125,118
Program 0,84,C6,141.921109,141.944958,0.023849,108,0,False,210.444163125,118
Program 0,86,D6,141.947425,141.971274,0.023849,108,0,False,210.444163125,118
Program 0,88,E6,141.973741,141.99759,0.023849,109,0,False,210.444163125,118
Program 0,89,F6,142.000057,142.023905,0.023849,109,0,False,210.444163125,118
Program 0,91,G6,142.026373,142.050221,0.023849,110,0,False,210.444163125,118
Program 0,93,A6,142.052688,142.076537,0.023849,110,0,False,210.444163125,118
Program 0,95,B6,142.079004,142.102853,0.023849,111,0,False,210.444163125,118
Program 0,96,C7,142.10532,142.301866,0.196546,127,0,False,210.444163125,118
Program 0,72,C5,142.500057,142.630814,0.130757,127,0,False,210.444163125,119
Program 0,76,E5,142.500057,142.630814,0.130757,127,0,False,210.444163125,119
Program 0,79,G5,142.500057,142.630814,0.130757,127,0,False,210.444163125,119
Program 0,84,C6,142.500057,142.630814,0.130757,127,0,False,210.444163125,119
Program 0,72,C5,142.697426,142.828182,0.130757,127,0,False,210.444163125,119
Program 0,76,E5,142.697426,142.828182,0.130757,127,0,False,210.444163125,119
Program 0,79,G5,142.697426,142.828182,0.130757,127,0,False,210.444163125,119
Program 0,84,C6,142.697426,142.828182,0.130757,127,0,False,210.444163125,119
Program 0,72,C5,142.894794,143.025551,0.130757,127,0,False,210.444163125,119
Program 0,76,E5,142.894794,143.025551,0.130757,127,0,False,210.444163125,119
Program 0,79,G5,142.894794,143.025551,0.130757,127,0,False,210.444163125,119
Program 0,84,C6,142.894794,143.025551,0.130757,127,0,False,210.444163125,119
Program 0,67,G4,143.092163,143.222919,0.130757,127,0,False,210.444163125,119
Program 0,71,B4,143.092163,143.222919,0.130757,127,0,False,210.444163125,119
Program 0,75,D#5,143.092163,143.222919,0.130757,127,0,False,210.444163125,119
Program 0,79,G5,143.092163,143.222919,0.130757,127,0,False,210.444163125,119
Program 0,70,A#4,143.289531,143.420288,0.130757,127,0,False,210.444163125,119
Program 0,74,D5,143.289531,143.420288,0.130757,127,0,False,210.444163125,119
Program 0,78,F#5,143.289531,143.420288,0.130757,127,0,False,210.444163125,119
Program 0,82,A#5,143.289531,143.420288,0.130757,127,0,False,210.444163125,119
Program 0,70,A#4,143.486899,143.584761,0.097862,112,0,False,210.444163125,120
Program 0,74,D5,143.486899,143.584761,0.097862,112,0,False,210.444163125,120
Program 0,78,F#5,143.486899,143.584761,0.097862,112,0,False,210.444163125,120
Program 0,82,A#5,143.486899,143.584761,0.097862,112,0,False,210.444163125,120
Program 0,70,A#4,143.684268,143.78213,0.097862,112,0,False,210.444163125,120
Program 0,74,D5,143.684268,143.78213,0.097862,112,0,False,210.444163125,120
Program 0,78,F#5,143.684268,143.78213,0.097862,112,0,False,210.444163125,120
Program 0,82,A#5,143.684268,143.78213,0.097862,112,0,False,210.444163125,120
