part,measure,voice,offsetInMeasure,name,pitch,noteType,durationType,isChord,scoreOffset,startTimeSec,durationSec,isTrill,isGrace
Piano,83,2,-251.062,B-5,82,normal,quarter,False,1.0,0.394737,0.394737,False,False
Piano,83,2,-250.062,C6,84,normal,quarter,False,2.0,0.789474,0.394737,False,False
Piano,84,1,-255.062,A-6,92,normal,half,False,0.0,0.0,1.184211,False,False
Piano,84,2,-255.062,D6,86,normal,quarter,False,0.0,0.0,0.394737,False,False
Piano,84,2,-254.062,B-5,82,normal,quarter,False,1.0,0.394737,0.394737,False,False
Piano,84,2,-253.062,C6,84,normal,quarter,False,2.0,0.789474,0.394737,False,False
Piano,84,3,-255.062,F#5,78,normal,half,False,0.0,0.0,1.184211,False,False
Piano,85,3,-258.062,A-5,80,normal,quarter,False,0.0,0.0,0.394737,False,False
Piano,85,3,-257.062,B-5,82,normal,quarter,False,1.0,0.394737,0.394737,False,False
Piano,85,3,-256.062,C6,84,normal,quarter,False,2.0,0.789474,0.394737,False,False
Piano,86,1,-261.062,A-6,92,normal,half,False,0.0,0.0,1.184211,False,False
Piano,86,2,-261.062,D6,86,normal,quarter,False,0.0,0.0,0.394737,False,False
Piano,86,2,-260.062,B-5,82,normal,quarter,False,1.0,0.394737,0.394737,False,False
Piano,86,2,-259.062,C6,84,normal,quarter,False,2.0,0.789474,0.394737,False,False
Piano,86,3,-261.062,F#5,78,normal,half,False,0.0,0.0,1.184211,False,False
Piano,87,3,-264.062,A-5,80,normal,quarter,False,0.0,0.0,0.394737,False,False
Piano,87,3,-263.062,D7,98,normal,eighth,True,1.0,0.394737,0.131579,False,False
Piano,87,3,-263.062,F#7,102,normal,eighth,True,1.0,0.394737,0.131579,False,False
Piano,87,3,-262.729,B-6,94,normal,eighth,False,1.333,0.526316,0.131579,False,False
Piano,87,3,-262.396,C7,96,normal,eighth,True,1.667,0.657895,0.131579,False,False
Piano,87,3,-262.396,E7,100,normal,eighth,True,1.667,0.657895,0.131579,False,False
Piano,87,3,-262.062,A-6,92,normal,eighth,False,2.0,0.789474,0.131579,False,False
Piano,87,3,-261.729,B-6,94,normal,eighth,True,2.333,0.921053,0.131579,False,False
Piano,87,3,-261.729,D7,98,normal,eighth,True,2.333,0.921053,0.131579,False,False
Piano,87,3,-261.396,F#6,90,normal,eighth,False,2.667,1.052632,0.131579,False,False
Piano,88,3,-266.062,D6,86,normal,eighth,True,1.0,0.394737,0.131579,False,False
Piano,88,3,-266.062,F#6,90,normal,eighth,True,1.0,0.394737,0.131579,False,False
Piano,88,3,-265.729,B-5,82,normal,eighth,False,1.333,0.526316,0.131579,False,False
Piano,88,3,-265.396,C6,84,normal,eighth,True,1.667,0.657895,0.131579,False,False
Piano,88,3,-265.396,E6,88,normal,eighth,True,1.667,0.657895,0.131579,False,False
Piano,88,3,-265.062,A-5,80,normal,eighth,False,2.0,0.789474,0.131579,False,False
Piano,88,3,-264.729,B-5,82,normal,eighth,True,2.333,0.921053,0.131579,False,False
Piano,88,3,-264.729,D6,86,normal,eighth,True,2.333,0.921053,0.131579,False,False
Piano,88,3,-264.396,F#5,78,normal,eighth,False,2.667,1.052632,0.131579,False,False
Piano,89,3,-269.062,D7,98,normal,eighth,True,1.0,0.394737,0.131579,False,False
Piano,89,3,-269.062,F#7,102,normal,eighth,True,1.0,0.394737,0.131579,False,False
Piano,89,3,-268.729,B-6,94,normal,eighth,False,1.333,0.526316,0.131579,False,False
Piano,89,3,-268.396,C7,96,normal,eighth,True,1.667,0.657895,0.131579,False,False
Piano,89,3,-268.396,E7,100,normal,eighth,True,1.667,0.657895,0.131579,False,False
Piano,89,3,-268.062,A-6,92,normal,eighth,False,2.0,0.789474,0.131579,False,False
Piano,89,3,-267.729,B-6,94,normal,eighth,True,2.333,0.921053,0.131579,False,False
Piano,89,3,-267.729,D7,98,normal,eighth,True,2.333,0.921053,0.131579,False,False
Piano,89,3,-267.396,F#6,90,normal,eighth,False,2.667,1.052632,0.131579,False,False
Piano,90,3,-272.062,D6,86,normal,eighth,True,1.0,0.394737,0.131579,False,False
Piano,90,3,-272.062,F#6,90,normal,eighth,True,1.0,0.394737,0.131579,False,False
Piano,90,3,-271.729,B-5,82,normal,eighth,False,1.333,0.526316,0.131579,False,False
Piano,90,3,-271.396,C6,84,normal,eighth,True,1.667,0.657895,0.131579,False,False
Piano,90,3,-271.396,E6,88,normal,eighth,True,1.667,0.657895,0.131579,False,False
Piano,90,3,-271.062,A-5,80,normal,eighth,False,2.0,0.789474,0.131579,False,False
Piano,90,3,-270.729,B-5,82,normal,eighth,True,2.333,0.921053,0.131579,False,False
Piano,90,3,-270.729,D6,86,normal,eighth,True,2.333,0.921053,0.131579,False,False
Piano,90,3,-270.396,F#5,78,normal,eighth,False,2.667,1.052632,0.131579,False,False
Piano,91,1,-276.062,A-4,68,normal,16th,False,0.0,0.0,0.098684,False,False
Piano,91,1,-275.812,F#4,66,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,91,1,-275.562,A-4,68,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,91,1,-275.312,F#4,66,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,91,1,-275.062,F#4,66,normal,16th,False,1.0,0.394737,0.098684,False,False
Piano,91,1,-274.812,E4,64,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,91,1,-274.562,F#4,66,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,91,1,-274.312,E4,64,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,91,1,-274.062,E4,64,normal,16th,False,2.0,0.789474,0.098684,False,False
Piano,91,1,-273.812,D4,62,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,91,1,-273.562,E4,64,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,91,1,-273.312,D4,62,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,91,5,-276.062,A-4,68,normal,quarter,False,0.0,0.0,0.394737,False,False
Piano,92,5,-279.062,D4,62,normal,16th,False,0.0,0.0,0.098684,False,False
Piano,92,5,-278.812,C4,60,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,92,5,-278.562,D4,62,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,92,5,-278.312,C4,60,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,92,5,-278.062,C4,60,normal,16th,False,1.0,0.394737,0.098684,False,False
Piano,92,5,-277.812,B-3,58,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,92,5,-277.562,C4,60,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,92,5,-277.312,B-3,58,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,92,5,-277.062,B-3,58,normal,16th,False,2.0,0.789474,0.098684,False,False
Piano,92,5,-276.812,A-3,56,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,92,5,-276.562,B-3,58,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,92,5,-276.312,A-3,56,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,93,5,-282.062,A-3,56,normal,16th,False,0.0,0.0,0.098684,False,False
Piano,93,5,-281.812,F#3,54,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,93,5,-281.562,A-3,56,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,93,5,-281.312,F#3,54,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,93,5,-281.062,F#3,54,normal,16th,False,1.0,0.394737,0.098684,False,False
Piano,93,5,-280.812,E3,52,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,93,5,-280.562,F#3,54,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,93,5,-280.312,E3,52,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,93,5,-280.062,E3,52,normal,16th,False,2.0,0.789474,0.098684,False,False
Piano,93,5,-279.812,D3,50,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,93,5,-279.562,E3,52,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,93,5,-279.312,D3,50,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,94,5,-285.062,D3,50,normal,16th,False,0.0,0.0,0.098684,False,False
Piano,94,5,-284.812,C3,48,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,94,5,-284.562,D3,50,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,94,5,-284.312,C3,48,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,94,5,-284.062,C3,48,normal,16th,False,1.0,0.394737,0.098684,False,False
Piano,94,5,-283.812,B-2,46,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,94,5,-283.562,C3,48,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,94,5,-283.312,B-2,46,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,94,5,-283.062,B-2,46,normal,16th,False,2.0,0.789474,0.098684,False,False
Piano,94,5,-282.812,A-2,44,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,94,5,-282.562,B-2,46,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,94,5,-282.312,A-2,44,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,95,5,-288.062,A-2,44,normal,16th,False,0.0,0.0,0.098684,False,False
Piano,95,5,-287.812,F#2,42,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,95,5,-287.562,A-2,44,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,95,5,-287.312,F#2,42,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,95,5,-287.062,F#2,42,normal,16th,False,1.0,0.394737,0.098684,False,False
Piano,95,5,-286.812,E2,40,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,95,5,-286.562,F#2,42,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,95,5,-286.312,E2,40,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,95,5,-286.062,E2,40,normal,16th,False,2.0,0.789474,0.098684,False,False
Piano,95,5,-285.812,D2,38,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,95,5,-285.562,E2,40,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,95,5,-285.312,D2,38,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,96,5,-291.062,D2,38,normal,16th,False,0.0,0.0,0.098684,False,False
Piano,96,5,-290.812,C2,36,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,96,5,-290.562,D2,38,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,96,5,-290.312,C2,36,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,97,5,-293.812,C3,48,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,97,5,-293.562,A3,57,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,97,5,-293.312,C3,48,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,97,5,-292.812,D3,50,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,97,5,-292.562,A3,57,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,97,5,-292.312,D3,50,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,97,5,-291.812,E3,52,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,97,5,-291.562,A3,57,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,97,5,-291.312,E3,52,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,98,5,-296.812,F3,53,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,98,5,-296.562,A3,57,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,98,5,-296.312,F3,53,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,98,5,-295.812,D3,50,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,98,5,-295.562,A3,57,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,98,5,-295.312,D3,50,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,98,5,-294.812,E3,52,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,98,5,-294.562,A3,57,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,98,5,-294.312,E3,52,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,99,5,-299.812,C3,48,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,99,5,-299.562,A3,57,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,99,5,-299.312,C3,48,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,99,5,-298.812,D3,50,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,99,5,-298.562,A3,57,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,99,5,-298.312,D3,50,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,99,5,-297.812,E3,52,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,99,5,-297.562,A3,57,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,99,5,-297.312,E3,52,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,100,5,-302.812,F3,53,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,100,5,-302.562,A3,57,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,100,5,-302.312,F3,53,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,100,5,-301.812,D3,50,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,100,5,-301.562,A3,57,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,100,5,-301.312,D3,50,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,100,5,-300.812,E3,52,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,100,5,-300.562,A3,57,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,100,5,-300.312,E3,52,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,101,5,-305.812,B-3,58,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,101,5,-305.562,E4,64,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,101,5,-305.312,B-3,58,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,101,5,-304.812,G3,55,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,101,5,-304.562,C#4,61,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,101,5,-304.312,G3,55,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,101,5,-303.812,A3,57,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,101,5,-303.562,D4,62,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,101,5,-303.312,A3,57,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,102,5,-308.812,B-3,58,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,102,5,-308.562,E4,64,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,102,5,-308.312,B-3,58,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,102,5,-307.812,D4,62,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,102,5,-307.562,G4,67,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,102,5,-307.312,D4,62,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,102,5,-306.812,C4,60,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,102,5,-306.562,F4,65,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,102,5,-306.312,C4,60,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,103,5,-311.812,B-3,58,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,103,5,-311.562,E4,64,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,103,5,-311.312,B-3,58,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,103,5,-310.812,G3,55,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,103,5,-310.562,C#4,61,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,103,5,-310.312,G3,55,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,103,5,-309.812,A3,57,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,103,5,-309.562,D4,62,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,103,5,-309.312,A3,57,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,104,5,-314.812,B-3,58,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,104,5,-314.562,E4,64,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,104,5,-314.312,B-3,58,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,104,5,-313.812,D4,62,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,104,5,-313.562,G4,67,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,104,5,-313.312,D4,62,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,104,5,-312.812,C4,60,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,104,5,-312.562,F4,65,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,104,5,-312.312,C4,60,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,105,5,-317.812,F4,65,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,105,5,-317.562,B4,71,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,105,5,-317.312,F4,65,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,105,5,-316.812,A-4,68,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,105,5,-316.562,D5,74,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,105,5,-316.312,A-4,68,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,105,5,-315.812,G4,67,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,105,5,-315.562,C5,72,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,105,5,-315.312,G4,67,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,106,5,-320.812,B-4,70,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,106,5,-320.562,E5,76,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,106,5,-320.312,B-4,70,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,106,5,-319.812,D-5,73,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,106,5,-319.562,G5,79,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,106,5,-319.312,D-5,73,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,106,5,-318.812,C5,72,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,106,5,-318.562,F5,77,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,106,5,-318.312,C5,72,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,107,5,-323.812,F4,65,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,107,5,-323.562,B4,71,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,107,5,-323.312,F4,65,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,107,5,-322.812,A-4,68,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,107,5,-322.562,D5,74,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,107,5,-322.312,A-4,68,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,107,5,-321.812,G4,67,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,107,5,-321.562,C5,72,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,107,5,-321.312,G4,67,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,108,5,-326.812,B-4,70,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,108,5,-326.562,E5,76,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,108,5,-326.312,B-4,70,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,108,5,-325.812,C#5,73,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,108,5,-325.562,G5,79,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,108,5,-325.312,C#5,73,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,108,5,-324.812,B-4,70,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,108,5,-324.562,E5,76,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,108,5,-324.312,B-4,70,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,109,5,-329.812,G#4,68,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,109,5,-329.562,D5,74,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,109,5,-329.312,G#4,68,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,109,5,-328.812,B4,71,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,109,5,-328.562,E5,76,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,109,5,-328.312,B4,71,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,109,5,-327.812,A4,69,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,109,5,-327.562,D5,74,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,109,5,-327.312,A4,69,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,110,5,-332.812,F4,65,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,110,5,-332.562,B4,71,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,110,5,-332.312,F4,65,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,110,5,-331.812,G#4,68,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,110,5,-331.562,D5,74,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,110,5,-331.312,G#4,68,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,110,5,-330.812,F4,65,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,110,5,-330.562,B4,71,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,110,5,-330.312,F4,65,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,111,5,-335.812,E-4,63,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,111,5,-335.562,A4,69,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,111,5,-335.312,E-4,63,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,111,5,-334.812,F#4,66,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,111,5,-334.562,C5,72,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,111,5,-334.312,F#4,66,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,111,5,-333.812,E-4,63,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,111,5,-333.562,A4,69,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,111,5,-333.312,E-4,63,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,112,5,-338.812,E-4,63,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,112,5,-338.562,A4,69,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,112,5,-338.312,E-4,63,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,112,5,-337.812,F4,65,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,112,5,-337.562,C5,72,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,112,5,-337.312,F4,65,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,112,5,-336.812,E-4,63,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,112,5,-336.562,A4,69,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,112,5,-336.312,E-4,63,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,113,5,-341.812,E-4,63,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,113,5,-341.562,A4,69,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,113,5,-341.312,E-4,63,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,113,5,-340.812,F#4,66,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,113,5,-340.562,C5,72,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,113,5,-340.312,F#4,66,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,113,5,-339.812,E-4,63,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,113,5,-339.562,A4,69,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,113,5,-339.312,E-4,63,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,114,5,-344.812,E-4,63,normal,16th,False,0.25,0.098684,0.098684,False,False
Piano,114,5,-344.562,A4,69,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,114,5,-344.312,E-4,63,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,114,5,-343.812,F4,65,normal,16th,False,1.25,0.493421,0.098684,False,False
Piano,114,5,-343.562,C5,72,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,114,5,-343.312,F4,65,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,114,5,-342.812,E-4,63,normal,16th,False,2.25,0.888158,0.098684,False,False
Piano,114,5,-342.562,A4,69,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,114,5,-342.312,E-4,63,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,115,5,-347.562,A3,57,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,115,5,-347.312,B3,59,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,115,5,-346.562,G3,55,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,115,5,-346.312,A3,57,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,115,5,-345.562,F3,53,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,115,5,-345.312,G3,55,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,116,5,-350.562,A3,57,normal,16th,False,0.5,0.197368,0.098684,False,False
Piano,116,5,-350.312,B3,59,normal,16th,False,0.75,0.296053,0.098684,False,False
Piano,116,5,-349.562,G3,55,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,116,5,-349.312,A3,57,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,116,5,-348.562,F3,53,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,116,5,-348.312,G3,55,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,117,5,-352.562,G3,55,normal,16th,False,1.5,0.592105,0.098684,False,False
Piano,117,5,-352.312,A3,57,normal,16th,False,1.75,0.690789,0.098684,False,False
Piano,117,5,-351.562,F3,53,normal,16th,False,2.5,0.986842,0.098684,False,False
Piano,117,5,-351.312,G3,55,normal,16th,False,2.75,1.085526,0.098684,False,False
Piano,118,1,-355.996,A2,45,normal,32nd,False,1.067,0.421053,0.026316,False,False
Piano,118,1,-355.929,B2,47,normal,32nd,False,1.133,0.447368,0.026316,False,False
Piano,118,1,-355.863,C3,48,normal,32nd,False,1.2,0.473684,0.026316,False,False
Piano,118,1,-355.796,D3,50,normal,32nd,False,1.267,0.5,0.026316,False,False
Piano,118,1,-355.729,E3,52,normal,32nd,False,1.333,0.526316,0.026316,False,False
Piano,118,1,-355.663,F3,53,normal,32nd,False,1.4,0.552632,0.026316,False,False
Piano,118,1,-355.596,A3,57,normal,32nd,False,1.467,0.578947,0.026316,False,False
Piano,118,1,-355.529,B3,59,normal,32nd,False,1.533,0.605263,0.026316,False,False
Piano,118,1,-355.462,C4,60,normal,32nd,False,1.6,0.631579,0.026316,False,False
Piano,118,1,-355.396,D4,62,normal,32nd,False,1.667,0.657895,0.026316,False,False
Piano,118,1,-355.329,E4,64,normal,32nd,False,1.733,0.684211,0.026316,False,False
Piano,118,1,-355.262,F4,65,normal,32nd,False,1.8,0.710526,0.026316,False,False
Piano,118,1,-355.196,G4,67,normal,32nd,False,1.867,0.736842,0.026316,False,False
Piano,118,1,-355.129,A4,69,normal,32nd,False,1.933,0.763158,0.026316,False,False
Piano,118,1,-355.062,B4,71,normal,32nd,False,2.0,0.789474,0.026316,False,False
Piano,118,1,-354.996,C5,72,normal,32nd,False,2.067,0.815789,0.026316,False,False
Piano,118,1,-354.929,D5,74,normal,32nd,False,2.133,0.842105,0.026316,False,False
Piano,118,1,-354.863,E5,76,normal,32nd,False,2.2,0.868421,0.026316,False,False
